Jour,Heure,Seconde,Centième,Vitesse,Type,Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
10/10/22,13:12,46,56,58,VL,1,258,,,,,
10/10/22,13:13,3,67,49,VL,1,243,,,,,
10/10/22,13:13,5,14,53,VL,1,295,,,,,
10/10/22,13:13,9,82,43,VL,1,308,,,,,
10/10/22,13:13,12,44,48,VL,1,245,,,,,
10/10/22,13:13,19,23,43,Moto,13,140,,,,,
10/10/22,13:13,26,48,43,VL,1,257,,,,,
10/10/22,13:14,17,39,43,VL,1,245,,,,,
10/10/22,13:14,27,37,26,VL,1,256,,,,,
10/10/22,13:14,29,4,26,VL,1,230,,,,,
10/10/22,13:14,33,96,33,VL,1,257,,,,,
10/10/22,13:14,39,76,35,VL,1,295,,,,,
10/10/22,13:14,48,56,46,VL,1,243,,,,,
10/10/22,13:15,3,40,52,VL,1,243,,,,,
10/10/22,13:15,11,16,47,VL,1,257,,,,,
10/10/22,13:15,12,96,47,VL,1,281,,,,,
10/10/22,13:15,18,58,45,VL,1,256,,,,,
10/10/22,13:15,24,84,40,VL,1,268,,,,,
10/10/22,13:15,29,38,49,VL,1,269,,,,,
10/10/22,13:16,21,10,41,PL,2,451,,,,,
10/10/22,13:16,26,73,22,VL,1,243,,,,,
10/10/22,13:16,43,47,44,VL,1,270,,,,,
10/10/22,13:16,44,84,44,VL,1,231,,,,,
10/10/22,13:16,47,54,41,VL,1,282,,,,,
10/10/22,13:16,50,48,40,VL,1,242,,,,,
10/10/22,13:16,53,56,45,VL,1,282,,,,,
10/10/22,13:17,1,96,34,VL,1,256,,,,,
10/10/22,13:17,5,35,34,VL,1,255,,,,,
10/10/22,13:17,7,89,32,VL,1,242,,,,,
10/10/22,13:17,36,43,48,VL,1,256,,,,,
10/10/22,13:17,40,67,44,VL,1,255,,,,,
10/10/22,13:17,44,36,45,VL,1,321,,,,,
10/10/22,13:17,46,86,48,VL,1,230,,,,,
10/10/22,13:17,48,34,48,VL,1,258,,,,,
10/10/22,13:17,56,33,16,VL,1,230,,,,,
10/10/22,13:18,13,24,52,VL,1,244,,,,,
10/10/22,13:18,15,1,52,VL,1,258,,,,,
10/10/22,13:18,33,54,43,VL,1,256,,,,,
10/10/22,13:18,35,17,45,VL,1,231,,,,,
10/10/22,13:19,2,33,44,VL,1,257,,,,,
10/10/22,13:19,7,29,37,VL,1,242,,,,,
10/10/22,13:19,18,36,48,VL,1,270,,,,,
10/10/22,13:19,20,49,43,VL,1,268,,,,,
10/10/22,13:19,27,23,51,VL,1,244,,,,,
10/10/22,13:19,28,0,31,Moto,13,127,,,,,
10/10/22,13:19,31,32,36,VL,1,244,,,,,
10/10/22,13:19,37,72,44,VL,1,269,,,,,
10/10/22,13:19,42,43,45,VL,1,256,,,,,
10/10/22,13:19,45,77,40,VL,1,242,,,,,
10/10/22,13:19,49,80,36,VL,1,230,,,,,
10/10/22,13:19,53,57,48,VL,1,257,,,,,
10/10/22,13:19,58,24,48,VL,1,230,,,,,
10/10/22,13:19,59,6,44,VL,1,268,,,,,
10/10/22,13:2,1,5,49,VL,1,268,,,,,
10/10/22,13:2,3,54,43,VL,1,244,,,,,
10/10/22,13:2,7,13,42,VL,1,230,,,,,
10/10/22,13:2,23,10,40,VL,1,269,,,,,
10/10/22,13:2,41,49,44,VL,1,281,,,,,
10/10/22,13:2,45,10,40,VL,1,258,,,,,
10/10/22,13:2,47,71,56,VL,1,282,,,,,
10/10/22,13:2,53,85,38,VL,1,245,,,,,
10/10/22,13:2,56,16,40,VL,1,282,,,,,
10/10/22,13:20,11,79,39,VL,1,243,,,,,
10/10/22,13:20,19,15,40,VL,1,192,,,,,
10/10/22,13:20,19,31,42,VL,2,374,,,,,
10/10/22,13:20,22,53,39,VL,1,257,,,,,
10/10/22,13:20,25,41,37,VL,1,268,,,,,
10/10/22,13:21,50,68,45,VL,1,334,,,,,
10/10/22,13:21,53,91,36,VL,1,258,,,,,
10/10/22,13:21,56,95,36,VL,1,309,,,,,
10/10/22,13:21,59,39,37,VL,1,244,,,,,
10/10/22,13:22,42,11,34,VL,1,256,,,,,
10/10/22,13:22,44,85,39,VL,1,256,,,,,
10/10/22,13:22,47,9,37,VL,1,243,,,,,
10/10/22,13:22,50,41,40,VL,1,257,,,,,
10/10/22,13:22,54,44,39,VL,1,295,,,,,
10/10/22,13:22,56,38,39,Moto,13,115,,,,,
10/10/22,13:23,0,64,38,VL,1,245,,,,,
10/10/22,13:23,13,20,50,VL,1,283,,,,,
10/10/22,13:23,44,45,52,VL,1,308,,,,,
10/10/22,13:23,47,81,48,VL,1,258,,,,,
10/10/22,13:23,52,52,33,VL,1,308,,,,,
10/10/22,13:23,56,40,32,VL,1,281,,,,,
10/10/22,13:24,13,23,33,VL,1,283,,,,,
10/10/22,13:24,15,58,34,VL,1,257,,,,,
10/10/22,13:24,17,40,34,VL,1,270,,,,,
10/10/22,13:24,19,13,34,VL,1,257,,,,,
10/10/22,13:24,20,84,36,VL,1,256,,,,,
10/10/22,13:24,22,68,37,VL,1,243,,,,,
10/10/22,13:24,27,59,32,VL,1,335,,,,,
10/10/22,13:25,0,78,51,VL,1,281,,,,,
10/10/22,13:25,7,95,45,VL,1,268,,,,,
10/10/22,13:25,9,68,44,VL,1,256,,,,,
10/10/22,13:25,51,82,32,VL,1,270,,,,,
10/10/22,13:25,53,40,31,VL,1,245,,,,,
10/10/22,13:26,0,13,37,VL,1,309,,,,,
10/10/22,13:26,1,96,35,VL,1,257,,,,,
10/10/22,13:26,3,65,39,VL,1,268,,,,,
10/10/22,13:26,9,70,29,VL,1,244,,,,,
10/10/22,13:26,45,10,56,VL,1,270,,,,,
10/10/22,13:26,47,42,45,VL,1,256,,,,,
10/10/22,13:26,51,10,42,VL,1,283,,,,,
10/10/22,13:27,7,90,40,VL,1,229,,,,,
10/10/22,13:27,10,81,39,VL,1,192,,,,,
10/10/22,13:27,11,3,27,VL,1,268,,,,,
10/10/22,13:27,27,13,47,VL,1,257,,,,,
10/10/22,13:27,33,90,44,VL,1,255,,,,,
10/10/22,13:27,36,36,42,VL,1,296,,,,,
10/10/22,13:27,40,2,37,VL,1,243,,,,,
10/10/22,13:28,22,46,42,VL,1,257,,,,,
10/10/22,13:28,25,17,41,VL,1,270,,,,,
10/10/22,13:28,29,29,37,VL,2,436,,,,,
10/10/22,13:28,31,9,36,VL,1,256,,,,,
10/10/22,13:28,36,10,34,VL,1,258,,,,,
10/10/22,13:28,38,43,32,VL,1,256,,,,,
10/10/22,13:29,8,13,41,VL,1,321,,,,,
10/10/22,13:29,10,19,40,VL,1,268,,,,,
10/10/22,13:29,14,3,36,VL,1,256,,,,,
10/10/22,13:29,19,72,38,VL,1,244,,,,,
10/10/22,13:29,21,0,37,VL,1,335,,,,,
10/10/22,13:29,54,83,42,VL,1,270,,,,,
10/10/22,13:3,41,61,48,VL,1,270,,,,,
10/10/22,13:3,43,85,43,VL,1,282,,,,,
10/10/22,13:3,46,41,40,VL,1,256,,,,,
10/10/22,13:3,49,75,37,VL,1,270,,,,,
10/10/22,13:3,52,14,32,VL,1,257,,,,,
10/10/22,13:3,54,98,34,Moto,13,141,,,,,
10/10/22,13:3,57,10,32,VL,1,255,,,,,
10/10/22,13:30,14,25,41,VL,1,281,,,,,
10/10/22,13:30,16,91,40,VL,1,294,,,,,
10/10/22,13:30,56,12,48,VL,1,270,,,,,
10/10/22,13:31,1,24,49,VL,1,243,,,,,
10/10/22,13:31,34,73,35,VL,1,255,,,,,
10/10/22,13:31,36,42,33,VL,1,255,,,,,
10/10/22,13:31,47,30,35,VL,1,257,,,,,
10/10/22,13:31,49,18,39,VL,1,281,,,,,
10/10/22,13:31,56,65,48,VL,1,270,,,,,
10/10/22,13:32,25,4,46,VL,1,243,,,,,
10/10/22,13:32,47,45,54,VL,1,282,,,,,
10/10/22,13:32,53,35,49,VL,1,257,,,,,
10/10/22,13:32,58,67,45,VL,1,270,,,,,
10/10/22,13:33,1,73,43,VL,1,259,,,,,
10/10/22,13:33,28,99,49,VL,1,258,,,,,
10/10/22,13:33,50,30,58,VL,1,245,,,,,
10/10/22,13:34,8,4,49,VL,1,244,,,,,
10/10/22,13:34,9,30,52,VL,1,244,,,,,
10/10/22,13:34,16,62,45,VL,1,256,,,,,
10/10/22,13:34,20,68,36,VL,1,321,,,,,
10/10/22,13:34,23,11,37,VL,1,257,,,,,
10/10/22,13:34,26,78,32,VL,1,256,,,,,
10/10/22,13:34,29,17,34,VL,1,283,,,,,
10/10/22,13:34,31,14,33,VL,1,244,,,,,
10/10/22,13:35,20,3,33,VL,1,244,,,,,
10/10/22,13:35,22,42,30,VL,1,257,,,,,
10/10/22,13:35,24,36,34,VL,1,270,,,,,
10/10/22,13:35,37,70,37,VL,1,256,,,,,
10/10/22,13:35,57,60,43,VL,1,346,,,,,
10/10/22,13:36,2,76,33,VL,1,256,,,,,
10/10/22,13:36,5,36,31,VL,1,269,,,,,
10/10/22,13:36,6,75,29,VL,1,269,,,,,
10/10/22,13:36,26,69,47,VL,1,231,,,,,
10/10/22,13:36,42,92,50,VL,1,232,,,,,
10/10/22,13:36,48,10,35,VL,1,255,,,,,
10/10/22,13:37,13,33,44,VL,1,268,,,,,
10/10/22,13:37,23,27,39,VL,1,270,,,,,
10/10/22,13:37,25,11,38,VL,1,283,,,,,
10/10/22,13:37,27,18,36,VL,1,268,,,,,
10/10/22,13:37,29,39,37,VL,1,270,,,,,
10/10/22,13:37,31,11,37,VL,1,230,,,,,
10/10/22,13:37,32,83,37,VL,1,257,,,,,
10/10/22,13:37,36,72,37,VL,1,270,,,,,
10/10/22,13:37,38,36,36,VL,1,256,,,,,
10/10/22,13:37,40,72,37,VL,1,244,,,,,
10/10/22,13:37,46,11,47,VL,1,281,,,,,
10/10/22,13:38,31,20,45,VL,1,258,,,,,
10/10/22,13:38,33,74,38,Moto,13,153,,,,,
10/10/22,13:38,35,93,43,VL,1,259,,,,,
10/10/22,13:39,23,0,32,VL,1,257,,,,,
10/10/22,13:39,23,53,33,VL,1,257,,,,,
10/10/22,13:39,40,2,46,VL,1,256,,,,,
10/10/22,13:4,24,96,50,VL,1,269,,,,,
10/10/22,13:4,34,43,44,VL,1,256,,,,,
10/10/22,13:4,41,87,49,VL,1,245,,,,,
10/10/22,13:4,57,21,49,VL,1,258,,,,,
10/10/22,13:40,26,57,32,VL,1,268,,,,,
10/10/22,13:40,29,73,29,VL,1,257,,,,,
10/10/22,13:40,30,90,29,VL,1,244,,,,,
10/10/22,13:40,33,31,34,VL,1,270,,,,,
10/10/22,13:40,38,44,39,VL,1,231,,,,,
10/10/22,13:40,40,19,42,VL,1,244,,,,,
10/10/22,13:41,12,71,45,VL,1,244,,,,,
10/10/22,13:41,20,10,47,VL,1,231,,,,,
10/10/22,13:41,54,76,39,VL,1,256,,,,,
10/10/22,13:41,57,10,42,VL,1,256,,,,,
10/10/22,13:42,2,77,59,VL,1,268,,,,,
10/10/22,13:42,8,19,50,Moto,13,140,,,,,
10/10/22,13:42,10,85,45,VL,1,295,,,,,
10/10/22,13:42,14,90,42,VL,1,256,,,,,
10/10/22,13:42,19,90,44,VL,1,296,,,,,
10/10/22,13:42,23,1,55,VL,1,244,,,,,
10/10/22,13:42,31,36,42,VL,1,258,,,,,
10/10/22,13:42,32,82,39,VL,1,257,,,,,
10/10/22,13:42,34,57,41,Moto,13,140,,,,,
10/10/22,13:43,20,59,39,VL,1,346,,,,,
10/10/22,13:43,27,60,42,VL,1,258,,,,,
10/10/22,13:44,4,57,39,VL,1,243,,,,,
10/10/22,13:44,13,11,34,VL,1,347,,,,,
10/10/22,13:44,14,88,32,VL,2,373,,,,,
10/10/22,13:44,17,32,33,VL,1,270,,,,,
10/10/22,13:44,19,68,39,VL,1,255,,,,,
10/10/22,13:44,25,30,49,VL,1,258,,,,,
10/10/22,13:44,39,26,45,VL,2,436,,,,,
10/10/22,13:44,42,5,58,VL,1,256,,,,,
10/10/22,13:45,4,78,46,VL,1,256,,,,,
10/10/22,13:45,8,28,46,VL,1,244,,,,,
10/10/22,13:45,12,89,47,VL,1,256,,,,,
10/10/22,13:45,17,61,46,VL,1,256,,,,,
10/10/22,13:45,21,5,46,VL,1,230,,,,,
10/10/22,13:45,42,90,59,VL,1,245,,,,,
10/10/22,13:46,4,19,40,VL,1,230,,,,,
10/10/22,13:46,10,96,42,VL,1,268,,,,,
10/10/22,13:46,13,87,41,VL,1,231,,,,,
10/10/22,13:46,16,37,45,VL,1,256,,,,,
10/10/22,13:46,28,18,38,VL,1,256,,,,,
10/10/22,13:46,31,15,38,VL,1,346,,,,,
10/10/22,13:46,34,37,39,VL,1,242,,,,,
10/10/22,13:46,37,9,44,VL,1,255,,,,,
10/10/22,13:46,40,9,45,VL,2,400,,,,,
10/10/22,13:46,42,10,44,VL,1,257,,,,,
10/10/22,13:47,17,54,50,VL,1,268,,,,,
10/10/22,13:47,22,21,42,VL,1,258,,,,,
10/10/22,13:47,28,54,41,VL,1,281,,,,,
10/10/22,13:47,31,1,39,VL,1,270,,,,,
10/10/22,13:48,15,56,39,VL,1,257,,,,,
10/10/22,13:48,21,52,29,VL,1,255,,,,,
10/10/22,13:48,26,33,41,VL,1,281,,,,,
10/10/22,13:48,32,28,41,VL,1,256,,,,,
10/10/22,13:48,34,7,42,VL,1,269,,,,,
10/10/22,13:48,35,60,41,VL,1,256,,,,,
10/10/22,13:48,58,87,26,VL,1,256,,,,,
10/10/22,13:49,14,12,32,VL,1,257,,,,,
10/10/22,13:49,15,92,34,VL,1,257,,,,,
10/10/22,13:49,18,66,32,VL,1,256,,,,,
10/10/22,13:49,26,90,38,VL,1,283,,,,,
10/10/22,13:49,30,22,38,VL,1,255,,,,,
10/10/22,13:49,33,1,34,VL,1,257,,,,,
10/10/22,13:49,34,53,35,VL,1,243,,,,,
10/10/22,13:49,43,49,50,VL,1,244,,,,,
10/10/22,13:49,58,94,39,VL,1,243,,,,,
10/10/22,13:5,20,42,34,VL,1,345,,,,,
10/10/22,13:5,46,73,54,VL,1,245,,,,,
10/10/22,13:5,54,98,39,VL,1,295,,,,,
10/10/22,13:5,57,45,36,VL,1,269,,,,,
10/10/22,13:50,0,23,36,VL,1,255,,,,,
10/10/22,13:50,2,43,40,VL,1,229,,,,,
10/10/22,13:50,5,71,44,VL,1,258,,,,,
10/10/22,13:50,25,3,46,VL,1,269,,,,,
10/10/22,13:51,2,65,36,VL,1,282,,,,,
10/10/22,13:51,6,25,42,VL,1,257,,,,,
10/10/22,13:51,8,45,38,VL,1,244,,,,,
10/10/22,13:51,46,90,45,VL,1,245,,,,,
10/10/22,13:51,49,36,46,VL,1,269,,,,,
10/10/22,13:51,52,13,50,VL,1,284,,,,,
10/10/22,13:51,55,9,44,VL,1,244,,,,,
10/10/22,13:52,9,39,18,VL,1,256,,,,,
10/10/22,13:52,36,70,52,VL,1,268,,,,,
10/10/22,13:52,44,35,39,VL,1,192,,,,,
10/10/22,13:52,47,81,39,VL,1,231,,,,,
10/10/22,13:52,50,94,37,VL,1,243,,,,,
10/10/22,13:52,52,63,37,VL,1,268,,,,,
10/10/22,13:52,55,90,39,VL,1,256,,,,,
10/10/22,13:52,58,64,38,VL,1,258,,,,,
10/10/22,13:53,9,88,45,VL,1,256,,,,,
10/10/22,13:53,33,46,66,VL,1,259,,,,,
10/10/22,13:53,47,86,46,VL,1,256,,,,,
10/10/22,13:53,52,27,39,VL,1,268,,,,,
10/10/22,13:54,18,38,42,Moto,13,127,,,,,
10/10/22,13:54,29,41,42,VL,1,245,,,,,
10/10/22,13:54,31,86,44,VL,1,269,,,,,
10/10/22,13:54,34,51,37,VL,1,243,,,,,
10/10/22,13:55,10,37,30,VL,1,281,,,,,
10/10/22,13:55,11,50,32,VL,1,268,,,,,
10/10/22,13:55,13,66,24,VL,1,270,,,,,
10/10/22,13:55,16,67,36,Moto,13,115,,,,,
10/10/22,13:55,22,47,33,VL,1,255,,,,,
10/10/22,13:55,27,59,42,VL,1,258,,,,,
10/10/22,13:55,54,97,53,VL,1,258,,,,,
10/10/22,13:55,56,73,54,VL,1,310,,,,,
10/10/22,13:56,0,36,47,VL,1,257,,,,,
10/10/22,13:56,4,35,38,VL,1,270,,,,,
10/10/22,13:56,6,75,38,VL,1,269,,,,,
10/10/22,13:56,8,25,32,VL,1,244,,,,,
10/10/22,13:56,15,36,47,VL,1,284,,,,,
10/10/22,13:56,46,2,44,VL,1,256,,,,,
10/10/22,13:56,55,39,44,VL,1,256,,,,,
10/10/22,13:56,57,73,42,VL,1,256,,,,,
10/10/22,13:57,0,53,43,VL,1,245,,,,,
10/10/22,13:57,27,44,45,VL,1,268,,,,,
10/10/22,13:57,42,18,45,VL,1,256,,,,,
10/10/22,13:57,43,90,46,VL,1,270,,,,,
10/10/22,13:57,47,0,47,VL,1,258,,,,,
10/10/22,13:57,49,32,51,VL,1,268,,,,,
10/10/22,13:57,54,44,46,VL,1,282,,,,,
10/10/22,13:57,57,36,50,VL,1,229,,,,,
10/10/22,13:58,7,38,50,VL,1,257,,,,,
10/10/22,13:58,47,51,41,VL,1,256,,,,,
10/10/22,13:58,50,70,47,VL,1,231,,,,,
10/10/22,13:58,52,58,47,VL,1,257,,,,,
10/10/22,13:58,54,66,49,VL,1,245,,,,,
10/10/22,13:59,1,11,42,VL,1,256,,,,,
10/10/22,13:59,3,40,37,VL,1,256,,,,,
10/10/22,13:59,8,3,41,VL,1,268,,,,,
10/10/22,13:59,10,31,38,VL,1,258,,,,,
10/10/22,13:59,19,92,54,VL,1,307,,,,,
10/10/22,13:59,54,0,52,VL,1,256,,,,,
10/10/22,13:6,0,65,37,VL,1,271,,,,,
10/10/22,13:6,3,12,38,VL,1,269,,,,,
10/10/22,13:6,4,94,37,VL,1,283,,,,,
10/10/22,13:6,8,5,43,VL,1,256,,,,,
10/10/22,13:6,14,53,49,VL,1,268,,,,,
10/10/22,13:6,16,74,50,VL,1,270,,,,,
10/10/22,13:7,3,45,42,VL,1,297,,,,,
10/10/22,13:7,4,87,40,VL,1,256,,,,,
10/10/22,13:7,6,65,36,VL,1,256,,,,,
10/10/22,13:7,9,37,38,VL,1,257,,,,,
10/10/22,13:7,12,61,31,VL,1,257,,,,,
10/10/22,13:7,17,17,39,VL,1,243,,,,,
10/10/22,13:7,22,60,37,VL,1,268,,,,,
10/10/22,13:7,25,29,36,VL,1,244,,,,,
10/10/22,13:7,28,22,44,VL,1,269,,,,,
10/10/22,13:7,30,52,51,VL,1,242,,,,,
10/10/22,13:8,2,57,25,VL,2,398,,,,,
10/10/22,13:8,3,7,41,VL,1,192,,,,,
10/10/22,13:8,10,44,12,VL,1,243,,,,,
10/10/22,13:8,14,1,20,VL,1,255,,,,,
10/10/22,13:8,18,78,24,VL,2,360,,,,,
10/10/22,13:8,21,41,25,VL,1,281,,,,,
10/10/22,13:8,27,4,36,VL,1,283,,,,,
10/10/22,13:8,28,83,35,VL,1,255,,,,,
10/10/22,13:8,54,84,46,VL,1,230,,,,,
10/10/22,13:8,58,2,47,VL,1,257,,,,,
10/10/22,13:9,2,53,37,VL,1,243,,,,,
10/10/22,13:9,4,34,37,VL,1,243,,,,,
10/10/22,13:9,8,96,39,VL,1,257,,,,,
10/10/22,13:9,16,33,35,VL,1,232,,,,,
10/10/22,13:9,17,92,31,VL,1,231,,,,,
10/10/22,13:9,53,58,53,VL,1,256,,,,,
10/10/22,13:9,57,76,41,VL,1,243,,,,,
10/10/22,14:0,5,46,44,VL,1,230,,,,,
10/10/22,14:0,7,11,47,VL,1,268,,,,,
10/10/22,14:0,45,82,48,VL,2,401,,,,,
10/10/22,14:1,2,85,39,VL,1,257,,,,,
10/10/22,14:1,44,28,41,VL,1,193,,,,,
10/10/22,14:1,54,61,41,VL,2,359,,,,,
10/10/22,14:1,56,98,40,VL,1,230,,,,,
10/10/22,14:10,30,8,37,VL,1,282,,,,,
10/10/22,14:10,42,11,41,VL,1,282,,,,,
10/10/22,14:10,44,4,55,VL,1,321,,,,,
10/10/22,14:11,11,72,26,Moto,13,180,,,,,
10/10/22,14:11,13,50,38,VL,1,309,,,,,
10/10/22,14:11,17,55,33,VL,1,255,,,,,
10/10/22,14:11,19,79,31,VL,1,243,,,,,
10/10/22,14:11,23,10,27,VL,1,257,,,,,
10/10/22,14:11,30,21,40,VL,1,347,,,,,
10/10/22,14:11,32,51,41,VL,1,294,,,,,
10/10/22,14:11,34,53,40,VL,1,242,,,,,
10/10/22,14:11,47,82,48,VL,1,256,,,,,
10/10/22,14:11,59,93,44,VL,1,255,,,,,
10/10/22,14:12,2,90,42,VL,1,256,,,,,
10/10/22,14:12,13,59,32,VL,1,269,,,,,
10/10/22,14:12,37,12,37,VL,1,257,,,,,
10/10/22,14:12,38,84,36,VL,1,268,,,,,
10/10/22,14:12,45,55,42,VL,1,269,,,,,
10/10/22,14:13,33,44,38,VL,2,373,,,,,
10/10/22,14:13,40,0,41,VL,1,257,,,,,
10/10/22,14:13,44,45,38,VL,1,244,,,,,
10/10/22,14:13,47,13,39,VL,1,242,,,,,
10/10/22,14:13,49,58,41,PL,14,447,76,,,,
10/10/22,14:13,52,50,42,VL,1,258,,,,,
10/10/22,14:13,56,69,48,VL,1,269,,,,,
10/10/22,14:13,58,9,46,VL,1,257,,,,,
10/10/22,14:14,39,31,45,VL,1,230,,,,,
10/10/22,14:14,42,49,39,VL,1,269,,,,,
10/10/22,14:14,44,0,40,VL,1,268,,,,,
10/10/22,14:14,46,32,38,VL,1,269,,,,,
10/10/22,14:15,43,84,58,VL,1,282,,,,,
10/10/22,14:15,58,12,26,VL,1,257,,,,,
10/10/22,14:16,9,97,44,VL,1,258,,,,,
10/10/22,14:16,12,4,48,VL,1,256,,,,,
10/10/22,14:16,15,94,68,VL,1,298,,,,,
10/10/22,14:16,25,21,46,VL,1,256,,,,,
10/10/22,14:16,28,80,44,VL,1,282,,,,,
10/10/22,14:16,36,61,45,VL,1,296,,,,,
10/10/22,14:16,37,95,43,Moto,13,127,,,,,
10/10/22,14:16,50,18,47,VL,1,271,,,,,
10/10/22,14:17,7,87,34,VL,1,256,,,,,
10/10/22,14:17,10,8,38,VL,1,258,,,,,
10/10/22,14:17,12,12,43,VL,1,269,,,,,
10/10/22,14:17,15,99,43,VL,1,280,,,,,
10/10/22,14:17,35,50,42,VL,1,256,,,,,
10/10/22,14:17,40,47,41,VL,1,256,,,,,
10/10/22,14:17,42,10,39,VL,1,243,,,,,
10/10/22,14:17,43,33,40,VL,1,243,,,,,
10/10/22,14:17,51,88,45,VL,1,242,,,,,
10/10/22,14:17,55,4,45,VL,1,271,,,,,
10/10/22,14:17,57,40,43,VL,1,257,,,,,
10/10/22,14:18,5,10,42,VL,1,256,,,,,
10/10/22,14:18,6,78,41,VL,1,256,,,,,
10/10/22,14:18,7,90,41,VL,1,256,,,,,
10/10/22,14:18,10,68,43,VL,1,282,,,,,
10/10/22,14:18,13,12,39,VL,2,435,,,,,
10/10/22,14:18,14,45,40,VL,1,256,,,,,
10/10/22,14:18,18,42,41,VL,1,256,,,,,
10/10/22,14:18,22,24,35,VL,1,230,,,,,
10/10/22,14:18,23,69,38,VL,1,258,,,,,
10/10/22,14:18,26,80,37,VL,1,243,,,,,
10/10/22,14:18,47,97,38,VL,1,269,,,,,
10/10/22,14:18,59,49,49,VL,1,256,,,,,
10/10/22,14:19,45,27,48,VL,1,256,,,,,
10/10/22,14:19,47,14,41,VL,1,258,,,,,
10/10/22,14:19,51,22,35,VL,1,268,,,,,
10/10/22,14:19,53,55,35,VL,1,257,,,,,
10/10/22,14:19,57,54,33,VL,1,257,,,,,
10/10/22,14:2,5,29,46,VL,1,257,,,,,
10/10/22,14:2,26,48,32,VL,1,294,,,,,
10/10/22,14:2,30,21,30,Moto,13,115,,,,,
10/10/22,14:2,43,18,44,VL,1,243,,,,,
10/10/22,14:2,45,5,44,VL,1,345,,,,,
10/10/22,14:2,47,30,42,VL,1,244,,,,,
10/10/22,14:2,50,25,39,VL,1,231,,,,,
10/10/22,14:2,52,75,37,VL,1,231,,,,,
10/10/22,14:2,54,35,39,VL,1,283,,,,,
10/10/22,14:2,58,65,50,VL,1,243,,,,,
10/10/22,14:20,0,28,45,VL,2,413,,,,,
10/10/22,14:20,3,22,42,VL,1,245,,,,,
10/10/22,14:20,7,42,49,VL,1,256,,,,,
10/10/22,14:20,9,72,48,VL,1,271,,,,,
10/10/22,14:20,47,29,43,VL,1,293,,,,,
10/10/22,14:20,52,79,39,VL,1,256,,,,,
10/10/22,14:20,54,73,38,VL,1,283,,,,,
10/10/22,14:20,56,61,44,VL,1,257,,,,,
10/10/22,14:21,1,96,39,VL,1,283,,,,,
10/10/22,14:21,5,50,39,VL,1,230,,,,,
10/10/22,14:21,10,50,44,VL,1,256,,,,,
10/10/22,14:21,14,54,45,VL,2,400,,,,,
10/10/22,14:21,28,25,45,VL,1,256,,,,,
10/10/22,14:21,33,81,35,Moto,13,141,,,,,
10/10/22,14:21,37,10,46,VL,1,257,,,,,
10/10/22,14:22,1,22,53,VL,1,323,,,,,
10/10/22,14:23,3,38,40,VL,1,306,,,,,
10/10/22,14:23,5,57,41,VL,1,284,,,,,
10/10/22,14:23,8,13,36,VL,1,245,,,,,
10/10/22,14:23,12,29,42,VL,1,257,,,,,
10/10/22,14:23,15,32,47,VL,1,243,,,,,
10/10/22,14:23,19,95,42,VL,1,255,,,,,
10/10/22,14:23,23,8,42,VL,1,257,,,,,
10/10/22,14:23,30,46,64,VL,1,271,,,,,
10/10/22,14:23,35,52,56,VL,1,258,,,,,
10/10/22,14:23,45,90,47,VL,1,256,,,,,
10/10/22,14:23,49,15,56,VL,1,257,,,,,
10/10/22,14:24,16,16,41,VL,1,258,,,,,
10/10/22,14:24,19,74,42,VL,1,271,,,,,
10/10/22,14:24,58,21,48,VL,1,270,,,,,
10/10/22,14:24,59,71,52,VL,1,257,,,,,
10/10/22,14:25,4,14,48,VL,1,258,,,,,
10/10/22,14:25,40,72,48,VL,1,270,,,,,
10/10/22,14:25,45,58,36,VL,1,231,,,,,
10/10/22,14:25,46,87,34,VL,1,269,,,,,
10/10/22,14:25,48,6,35,VL,1,257,,,,,
10/10/22,14:26,24,53,45,VL,1,282,,,,,
10/10/22,14:26,31,30,29,VL,1,282,,,,,
10/10/22,14:26,34,2,30,VL,1,256,,,,,
10/10/22,14:26,36,13,31,VL,1,230,,,,,
10/10/22,14:26,39,30,31,VL,1,282,,,,,
10/10/22,14:26,41,26,28,VL,1,268,,,,,
10/10/22,14:26,42,92,28,VL,1,256,,,,,
10/10/22,14:26,44,99,29,VL,1,256,,,,,
10/10/22,14:26,49,73,25,VL,12,243,666,128,679,243,
10/10/22,14:26,52,46,21,VL,1,244,,,,,
10/10/22,14:27,22,3,41,VL,1,258,,,,,
10/10/22,14:27,44,84,52,VL,1,268,,,,,
10/10/22,14:27,50,68,49,VL,1,231,,,,,
10/10/22,14:28,29,48,42,VL,1,256,,,,,
10/10/22,14:28,31,35,37,VL,1,242,,,,,
10/10/22,14:28,33,10,38,Moto,13,127,,,,,
10/10/22,14:28,35,61,37,VL,1,268,,,,,
10/10/22,14:28,38,94,32,Moto,13,166,,,,,
10/10/22,14:28,38,76,37,VL,1,257,,,,,
10/10/22,14:28,50,43,39,VL,1,255,,,,,
10/10/22,14:29,1,92,54,VL,1,268,,,,,
10/10/22,14:29,6,54,49,VL,1,231,,,,,
10/10/22,14:29,9,17,49,VL,1,350,,,,,
10/10/22,14:29,11,49,46,VL,1,257,,,,,
10/10/22,14:29,19,12,50,VL,1,256,,,,,
10/10/22,14:29,20,85,46,VL,1,270,,,,,
10/10/22,14:29,44,23,50,VL,1,243,,,,,
