Jour,Heure,Seconde,Centième,Vitesse,Type Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
19/10/22,8:24,25,89,49,VL,1,243,,,,
19/10/22,8:24,50,82,48,VL,1,256,,,,
19/10/22,8:24,54,16,44,VL,1,267,,,,
19/10/22,8:24,56,45,45,VL,1,256,,,,
19/10/22,8:24,58,90,44,VL,1,267,,,,
19/10/22,8:25,4,34,42,VL,1,283,,,,
19/10/22,8:25,5,89,40,VL,1,242,,,,
19/10/22,8:25,8,31,40,VL,1,242,,,,
19/10/22,8:25,17,77,42,VL,1,256,,,,
19/10/22,8:25,20,13,43,VL,1,270,,,,
19/10/22,8:25,55,42,34,VL,1,307,,,,
19/10/22,8:26,23,12,42,VL,1,243,,,,
19/10/22,8:26,27,29,45,VL,1,271,,,,
19/10/22,8:26,33,16,36,VL,1,258,,,,
19/10/22,8:26,35,79,34,VL,1,268,,,,
19/10/22,8:26,43,76,41,VL,1,231,,,,
19/10/22,8:26,45,70,45,VL,1,268,,,,
19/10/22,8:26,49,76,38,VL,1,255,,,,
19/10/22,8:26,51,54,39,VL,1,256,,,,
19/10/22,8:26,58,86,42,VL,1,244,,,,
19/10/22,8:27,4,93,46,VL,1,257,,,,
19/10/22,8:27,10,46,56,VL,1,270,,,,
19/10/22,8:27,36,18,45,VL,1,256,,,,
19/10/22,8:28,7,66,51,2RM,13,154,,,,
19/10/22,8:28,20,23,51,VL,1,267,,,,
19/10/22,8:28,30,66,49,VL,1,245,,,,
19/10/22,8:28,43,93,38,Bus articul�,14,553,707,,,
19/10/22,8:28,46,7,32,VL,1,269,,,,
19/10/22,8:28,51,31,34,VL,1,270,,,,
19/10/22,8:29,4,29,54,VL,1,243,,,,
19/10/22,8:29,14,68,78,VL,1,256,,,,
19/10/22,8:29,25,65,52,VL,1,244,,,,
19/10/22,8:29,34,11,43,VL,1,244,,,,
19/10/22,8:29,39,32,46,VL,1,232,,,,
19/10/22,8:29,40,53,50,VL,1,256,,,,
19/10/22,8:29,44,97,48,VL,1,242,,,,
19/10/22,8:29,51,49,53,VL,1,258,,,,
19/10/22,8:29,56,0,39,VL,1,243,,,,
19/10/22,8:29,59,66,54,VL,1,242,,,,
19/10/22,8:30,15,49,54,VL,1,268,,,,
19/10/22,8:30,29,90,46,VL,1,243,,,,
19/10/22,8:30,41,96,42,VL,1,270,,,,
19/10/22,8:30,43,60,41,VL,1,296,,,,
19/10/22,8:30,48,26,49,VL,1,268,,,,
19/10/22,8:30,59,67,41,VL,1,270,,,,
19/10/22,8:31,5,1,46,VL,1,257,,,,
19/10/22,8:31,30,45,41,VL,1,270,,,,
19/10/22,8:31,34,81,42,VL,1,256,,,,
19/10/22,8:31,39,45,45,VL,1,269,,,,
19/10/22,8:31,47,71,47,VL,1,257,,,,
19/10/22,8:31,58,77,36,VL,1,269,,,,
19/10/22,8:32,27,55,47,VL,1,256,,,,
19/10/22,8:32,29,85,48,VL,1,270,,,,
19/10/22,8:32,33,13,51,VL,1,231,,,,
19/10/22,8:32,35,33,48,VL,1,269,,,,
19/10/22,8:32,51,95,64,VL,1,245,,,,
19/10/22,8:33,7,55,37,Bus,2,618,,,,
19/10/22,8:33,15,96,51,VL,1,256,,,,
19/10/22,8:33,26,30,46,VL,1,270,,,,
19/10/22,8:33,30,20,41,VL,1,258,,,,
19/10/22,8:33,38,32,45,VL,1,257,,,,
19/10/22,8:33,40,64,51,VL,1,244,,,,
19/10/22,8:34,22,52,48,VL,1,256,,,,
19/10/22,8:34,37,0,48,VL,1,256,,,,
19/10/22,8:34,39,22,45,VL,1,256,,,,
19/10/22,8:34,48,68,47,VL,1,271,,,,
19/10/22,8:34,50,19,49,VL,1,272,,,,
19/10/22,8:34,55,23,53,VL,1,269,,,,
19/10/22,8:34,57,38,52,VL,1,255,,,,
19/10/22,8:35,1,9,50,VL,1,270,,,,
19/10/22,8:35,6,34,38,2RM,13,127,,,,
19/10/22,8:35,14,25,54,VL,1,256,,,,
19/10/22,8:35,47,38,38,VL,1,271,,,,
19/10/22,8:35,48,65,36,2RM,13,115,,,,
19/10/22,8:35,50,17,41,VL,1,269,,,,
19/10/22,8:35,52,56,46,VL,1,270,,,,
19/10/22,8:36,13,44,56,2RM,13,142,,,,
19/10/22,8:36,24,5,54,VL,1,259,,,,
19/10/22,8:37,11,95,39,VL,1,243,,,,
19/10/22,8:37,15,62,47,VL,1,269,,,,
19/10/22,8:37,17,96,49,VL,1,282,,,,
19/10/22,8:37,25,70,50,VL,1,255,,,,
19/10/22,8:37,27,46,49,2RM,13,141,,,,
19/10/22,8:37,29,40,55,VL,1,283,,,,
19/10/22,8:37,39,27,40,VL,1,270,,,,
19/10/22,8:37,40,70,39,VL,1,242,,,,
19/10/22,8:37,43,18,45,VL,1,268,,,,
19/10/22,8:37,48,69,45,VL,1,258,,,,
19/10/22,8:38,17,56,35,VL,1,255,,,,
19/10/22,8:38,45,69,43,2RM,13,127,,,,
19/10/22,8:39,30,88,30,Bus articul�,14,552,668,,,
19/10/22,8:39,33,60,26,VL,1,256,,,,
19/10/22,8:39,35,75,29,VL,1,282,,,,
19/10/22,8:39,37,37,28,VL,1,269,,,,
19/10/22,8:39,41,11,40,VL,1,256,,,,
19/10/22,8:39,43,68,41,VL,1,257,,,,
19/10/22,8:39,46,37,49,2RM,13,141,,,,
19/10/22,8:39,49,69,35,VL,1,334,,,,
19/10/22,8:39,52,12,34,VL,1,257,,,,
19/10/22,8:39,58,31,32,PL,14,242,166,,,
19/10/22,8:40,1,5,27,VL,1,230,,,,
19/10/22,8:40,5,47,24,VL,1,269,,,,
19/10/22,8:40,8,10,28,VL,1,270,,,,
19/10/22,8:40,11,75,25,VL,1,269,,,,
19/10/22,8:40,14,34,21,VL,1,282,,,,
19/10/22,8:40,17,92,15,VL,1,230,,,,
19/10/22,8:40,20,30,17,VL,1,256,,,,
19/10/22,8:40,23,37,17,VL,1,256,,,,
19/10/22,8:40,25,91,19,VL,1,256,,,,
19/10/22,8:40,36,75,48,VL,1,232,,,,
19/10/22,8:40,52,64,41,VL,1,255,,,,
19/10/22,8:40,57,78,43,2RM,13,127,,,,
19/10/22,8:41,1,21,50,VL,1,269,,,,
19/10/22,8:41,4,90,48,VL,1,271,,,,
19/10/22,8:41,13,31,52,VL,1,244,,,,
19/10/22,8:41,14,88,52,VL,1,257,,,,
19/10/22,8:41,53,55,45,VL,1,256,,,,
19/10/22,8:42,3,50,49,VL,1,371,,,,
19/10/22,8:42,13,6,50,VL,1,255,,,,
19/10/22,8:42,21,3,48,VL,1,230,,,,
19/10/22,8:42,58,91,43,VL,1,257,,,,
19/10/22,8:43,12,46,52,VL,1,270,,,,
19/10/22,8:43,32,39,53,VL,1,244,,,,
19/10/22,8:43,38,55,47,VL,1,242,,,,
19/10/22,8:44,13,32,51,VL,1,281,,,,
19/10/22,8:44,23,16,52,VL,1,231,,,,
19/10/22,8:44,24,78,60,VL,1,271,,,,
19/10/22,8:44,55,53,56,VL,1,270,,,,
19/10/22,8:45,19,48,49,2RM,13,127,,,,
19/10/22,8:45,38,0,42,VL,1,332,,,,
19/10/22,8:45,55,93,51,VL,1,255,,,,
19/10/22,8:46,4,5,57,VL,1,258,,,,
19/10/22,8:47,0,56,50,VL,1,257,,,,
19/10/22,8:47,2,32,51,VL,1,230,,,,
19/10/22,8:47,4,66,45,VL,1,256,,,,
19/10/22,8:47,9,94,48,VL,1,256,,,,
19/10/22,8:47,27,67,47,VL,1,243,,,,
19/10/22,8:47,29,97,44,VL,1,243,,,,
19/10/22,8:47,34,67,42,VL,1,256,,,,
19/10/22,8:47,38,4,42,VL,12,268,255,,,
19/10/22,8:48,21,14,52,VL,1,256,,,,
19/10/22,8:48,25,66,62,VL,1,257,,,,
19/10/22,8:48,44,69,49,VL,1,243,,,,
19/10/22,8:48,50,77,52,VL,1,255,,,,
19/10/22,8:48,57,57,60,VL,1,284,,,,
19/10/22,8:49,4,83,54,VL,1,257,,,,
19/10/22,8:49,23,59,49,VL,1,233,,,,
19/10/22,8:49,25,7,49,VL,1,233,,,,
19/10/22,8:49,26,21,49,VL,1,258,,,,
19/10/22,8:49,30,5,46,VL,1,269,,,,
19/10/22,8:49,31,33,51,VL,1,270,,,,
19/10/22,8:49,33,96,44,VL,1,192,,,,
19/10/22,8:49,42,33,40,VL,12,256,693,153,,
19/10/22,8:49,48,76,38,VL,1,257,,,,
19/10/22,8:49,54,93,39,VL,1,283,,,,
19/10/22,8:49,56,58,39,VL,1,255,,,,
19/10/22,8:49,59,2,43,VL,1,255,,,,
19/10/22,8:50,0,84,41,VL,1,245,,,,
19/10/22,8:50,2,96,40,VL,1,229,,,,
19/10/22,8:50,21,22,25,2RM,13,114,,,,
19/10/22,8:51,13,4,71,2RM,13,142,,,,
19/10/22,8:51,43,63,34,Bus articul�,14,554,697,,,
19/10/22,8:51,46,77,31,VL,1,319,,,,
19/10/22,8:51,49,33,27,VL,1,257,,,,
19/10/22,8:51,50,64,26,VL,1,256,,,,
19/10/22,8:51,53,2,27,VL,1,256,,,,
19/10/22,8:51,55,78,24,VL,1,257,,,,
19/10/22,8:51,58,26,26,VL,1,230,,,,
19/10/22,8:52,0,24,23,VL,1,281,,,,
19/10/22,8:52,2,96,26,VL,1,257,,,,
19/10/22,8:52,5,8,29,VL,1,269,,,,
19/10/22,8:52,7,42,29,VL,1,270,,,,
19/10/22,8:52,8,85,30,VL,1,256,,,,
19/10/22,8:52,13,93,33,VL,1,257,,,,
19/10/22,8:52,15,29,37,VL,1,258,,,,
19/10/22,8:52,28,60,45,VL,1,243,,,,
19/10/22,8:52,48,96,56,VL,1,257,,,,
19/10/22,8:53,2,14,52,VL,1,232,,,,
19/10/22,8:53,34,69,47,VL,1,334,,,,
19/10/22,8:54,7,59,42,VL,1,192,,,,
19/10/22,8:54,19,75,52,VL,1,244,,,,
19/10/22,8:54,37,13,51,VL,1,270,,,,
19/10/22,8:54,41,68,44,VL,1,283,,,,
19/10/22,8:54,43,47,42,VL,1,244,,,,
19/10/22,8:54,45,19,43,VL,1,230,,,,
19/10/22,8:55,8,22,46,VL,1,256,,,,
19/10/22,8:55,10,38,43,VL,1,255,,,,
19/10/22,8:55,18,40,43,VL,1,257,,,,
19/10/22,8:55,20,89,48,VL,1,242,,,,
19/10/22,8:55,23,29,47,VL,1,272,,,,
19/10/22,8:55,28,16,56,VL,1,244,,,,
19/10/22,8:55,36,63,44,VL,1,258,,,,
19/10/22,8:55,41,0,62,VL,1,268,,,,
19/10/22,8:55,45,55,41,VL,1,271,,,,
19/10/22,8:55,48,86,38,VL,1,283,,,,
19/10/22,8:56,4,50,25,V�lo �lectrique,13,102,,,,
19/10/22,8:56,26,99,49,VL,1,232,,,,
19/10/22,8:56,45,21,41,VL,1,231,,,,
19/10/22,8:56,46,76,41,VL,1,257,,,,
19/10/22,8:56,48,46,40,VL,1,283,,,,
19/10/22,8:56,49,69,39,VL,1,281,,,,
19/10/22,8:57,1,76,39,VL,1,269,,,,
19/10/22,8:57,32,60,39,Bus articul�,14,552,682,,,
19/10/22,8:57,47,1,25,VL,1,270,,,,
19/10/22,8:57,48,84,24,VL,1,256,,,,
19/10/22,8:57,50,95,25,VL,1,257,,,,
19/10/22,8:57,53,54,33,VL,1,255,,,,
19/10/22,8:57,55,98,33,VL,12,270,771,128,,
19/10/22,8:57,59,80,40,VL,1,258,,,,
19/10/22,8:58,5,4,43,VL,1,257,,,,
19/10/22,8:58,6,32,44,VL,1,256,,,,
19/10/22,8:58,48,6,45,VL,1,268,,,,
19/10/22,8:59,2,9,49,VL,1,268,,,,
19/10/22,8:59,3,68,49,VL,1,256,,,,
19/10/22,8:59,5,93,52,VL,1,271,,,,
19/10/22,8:59,17,30,46,VL,1,243,,,,
19/10/22,8:59,25,41,38,VL,1,268,,,,
19/10/22,8:59,27,1,36,VL,1,244,,,,
19/10/22,8:59,53,76,44,VL,1,256,,,,
19/10/22,8:59,57,9,47,VL,1,246,,,,
19/10/22,9:0,31,3,52,VL,2,437,,,,
19/10/22,9:0,57,68,33,Bus,2,589,,,,
19/10/22,9:1,9,18,47,VL,1,257,,,,
19/10/22,9:1,34,7,50,VL,1,232,,,,
19/10/22,9:1,38,98,54,VL,1,245,,,,
19/10/22,9:1,42,69,55,VL,1,244,,,,
19/10/22,9:1,57,62,47,VL,1,256,,,,
19/10/22,9:1,59,60,44,VL,1,269,,,,
19/10/22,9:2,3,75,45,VL,1,282,,,,
19/10/22,9:3,3,29,42,VL,1,255,,,,
19/10/22,9:3,5,90,43,VL,1,231,,,,
19/10/22,9:3,8,17,40,VL,1,244,,,,
19/10/22,9:3,13,1,47,VL,1,243,,,,
19/10/22,9:3,19,36,55,VL,1,258,,,,
19/10/22,9:3,48,86,49,VL,1,258,,,,
19/10/22,9:3,56,96,46,VL,1,257,,,,
19/10/22,9:4,17,59,48,VL,1,244,,,,
19/10/22,9:4,44,46,47,VL,1,243,,,,
19/10/22,9:5,48,99,48,VL,1,360,,,,
19/10/22,9:5,51,17,47,VL,1,244,,,,
19/10/22,9:5,53,46,46,VL,1,268,,,,
19/10/22,9:5,55,70,44,VL,1,256,,,,
19/10/22,9:5,57,83,48,VL,1,256,,,,
19/10/22,9:6,13,5,28,V�lo �lectrique,13,102,,,,
19/10/22,9:6,20,73,41,VL,1,257,,,,
19/10/22,9:6,22,24,43,VL,1,242,,,,
19/10/22,9:6,24,40,40,VL,1,243,,,,
19/10/22,9:6,27,24,40,VL,1,256,,,,
19/10/22,9:6,51,53,49,VL,1,230,,,,
19/10/22,9:6,57,37,51,VL,1,245,,,,
19/10/22,9:7,1,49,44,VL,1,268,,,,
19/10/22,9:7,37,7,59,VL,1,229,,,,
19/10/22,9:7,43,82,59,VL,1,334,,,,
19/10/22,9:7,46,3,57,VL,1,285,,,,
19/10/22,9:8,13,49,40,Bus articul�,14,512,678,,,
19/10/22,9:8,24,41,47,VL,1,257,,,,
19/10/22,9:8,29,64,48,VL,1,270,,,,
19/10/22,9:8,41,46,43,VL,1,372,,,,
19/10/22,9:8,45,14,50,VL,1,243,,,,
19/10/22,9:9,22,78,39,VL,1,256,,,,
19/10/22,9:9,38,71,41,VL,1,244,,,,
19/10/22,9:9,58,8,70,VL,1,256,,,,
19/10/22,9:10,4,88,44,VL,1,191,,,,
19/10/22,9:10,7,35,55,VL,1,244,,,,
19/10/22,9:10,23,77,57,VL,1,335,,,,
19/10/22,9:10,28,60,52,VL,1,268,,,,
19/10/22,9:11,22,64,46,VL,1,293,,,,
19/10/22,9:11,24,38,45,VL,1,268,,,,
19/10/22,9:11,29,50,53,VL,1,333,,,,
19/10/22,9:12,2,25,47,VL,1,231,,,,
19/10/22,9:12,17,2,49,VL,1,257,,,,
19/10/22,9:12,18,38,51,VL,1,281,,,,
19/10/22,9:12,26,88,49,VL,1,233,,,,
19/10/22,9:12,31,10,45,VL,1,270,,,,
19/10/22,9:12,50,83,51,2RM,13,140,,,,
19/10/22,9:13,16,82,43,VL,1,257,,,,
19/10/22,9:14,38,80,41,VL,1,256,,,,
19/10/22,9:14,48,28,40,VL,1,306,,,,
19/10/22,9:15,1,1,43,VL,1,259,,,,
19/10/22,9:15,3,93,40,VL,1,258,,,,
19/10/22,9:15,12,33,55,VL,1,244,,,,
19/10/22,9:15,13,84,52,2RM,13,153,,,,
19/10/22,9:15,49,25,44,VL,1,256,,,,
19/10/22,9:15,51,66,39,VL,1,269,,,,
19/10/22,9:16,5,91,33,Bus,2,590,,,,
19/10/22,9:16,9,0,29,VL,1,255,,,,
19/10/22,9:16,13,79,48,VL,1,242,,,,
19/10/22,9:17,36,99,41,Bus articul�,14,539,667,,,
19/10/22,9:17,39,28,42,VL,1,269,,,,
19/10/22,9:17,41,39,44,VL,1,269,,,,
19/10/22,9:17,44,25,42,VL,1,271,,,,
19/10/22,9:17,48,95,39,VL,1,258,,,,
19/10/22,9:18,7,68,51,VL,1,294,,,,
19/10/22,9:18,48,74,51,VL,1,258,,,,
19/10/22,9:19,5,67,59,VL,1,271,,,,
19/10/22,9:19,20,99,20,V�lo �lectrique,13,102,,,,
19/10/22,9:19,29,98,60,VL,1,271,,,,
19/10/22,9:20,54,54,49,VL,1,271,,,,
19/10/22,9:21,24,0,59,VL,1,258,,,,
19/10/22,9:21,28,8,52,VL,1,243,,,,
19/10/22,9:21,51,1,64,VL,1,244,,,,
19/10/22,9:22,27,11,47,VL,1,246,,,,
19/10/22,9:22,28,65,47,VL,1,243,,,,
19/10/22,9:22,35,8,45,VL,1,231,,,,
19/10/22,9:22,36,43,44,VL,1,270,,,,
19/10/22,9:22,38,0,43,VL,1,257,,,,
19/10/22,9:22,39,45,49,VL,1,245,,,,
19/10/22,9:23,30,32,30,VL,1,256,,,,
19/10/22,9:23,45,36,42,VL,1,258,,,,
19/10/22,9:23,51,8,49,VL,1,256,,,,
19/10/22,9:24,20,43,51,VL,1,255,,,,
19/10/22,9:24,45,81,43,VL,1,257,,,,
19/10/22,9:24,48,65,46,VL,1,270,,,,
19/10/22,9:24,56,37,52,VL,1,257,,,,
19/10/22,9:25,35,61,43,VL,1,242,,,,
19/10/22,9:25,38,9,43,VL,1,283,,,,
19/10/22,9:25,49,0,54,VL,1,229,,,,
19/10/22,9:26,8,28,57,VL,1,269,,,,
19/10/22,9:26,11,33,23,V�lo �lectrique,13,102,,,,
19/10/22,9:26,53,73,46,VL,1,269,,,,
19/10/22,9:28,6,10,43,Bus articul�,14,563,706,,,
19/10/22,9:28,8,48,37,VL,1,270,,,,
19/10/22,9:28,11,31,34,VL,1,295,,,,
19/10/22,9:28,15,0,21,VL,1,281,,,,
19/10/22,9:28,22,8,32,VL,1,269,,,,
19/10/22,9:28,26,40,47,VL,1,282,,,,
19/10/22,9:28,54,10,47,VL,1,244,,,,
19/10/22,9:29,21,98,44,VL,1,255,,,,
19/10/22,9:29,23,19,47,VL,1,268,,,,
19/10/22,9:29,30,23,43,VL,1,284,,,,
19/10/22,9:30,11,5,39,VL,1,255,,,,
19/10/22,9:30,25,72,48,VL,1,257,,,,
19/10/22,9:30,34,51,56,VL,1,257,,,,
19/10/22,9:30,38,90,52,VL,1,243,,,,
19/10/22,9:31,34,76,41,VL,1,257,,,,
19/10/22,9:32,5,43,66,VL,1,296,,,,
19/10/22,9:32,14,43,22,V�lo �lectrique,13,102,,,,
19/10/22,9:32,26,12,43,VL,1,271,,,,
19/10/22,9:32,49,6,48,VL,1,244,,,,
19/10/22,9:33,10,28,64,VL,1,258,,,,
19/10/22,9:33,23,66,42,VL,1,269,,,,
19/10/22,9:33,26,69,44,VL,1,281,,,,
19/10/22,9:33,46,18,39,VL,12,281,345,,,
19/10/22,9:33,48,6,38,VL,1,243,,,,
19/10/22,9:33,50,28,39,VL,1,269,,,,
19/10/22,9:33,53,87,38,VL,1,244,,,,
19/10/22,9:33,55,70,39,VL,1,256,,,,
19/10/22,9:34,0,51,51,VL,1,270,,,,
19/10/22,9:34,3,49,48,VL,1,242,,,,
19/10/22,9:34,9,67,47,VL,1,271,,,,
19/10/22,9:34,36,44,42,VL,1,309,,,,
19/10/22,9:34,37,95,39,VL,1,230,,,,
19/10/22,9:34,58,16,39,VL,1,256,,,,
19/10/22,9:34,59,37,37,VL,1,231,,,,
19/10/22,9:35,32,14,35,Bus,2,600,,,,
19/10/22,9:35,39,29,53,VL,1,269,,,,
19/10/22,9:35,58,88,47,VL,1,255,,,,
19/10/22,9:36,1,44,46,VL,1,271,,,,
19/10/22,9:36,24,87,51,VL,1,257,,,,
19/10/22,9:36,32,52,50,VL,1,268,,,,
19/10/22,9:36,34,87,48,VL,1,258,,,,
19/10/22,9:36,38,88,50,VL,1,230,,,,
19/10/22,9:37,16,81,53,VL,1,256,,,,
19/10/22,9:37,48,13,29,VL,1,256,,,,
19/10/22,9:37,51,99,39,Bus articul�,14,552,682,,,
19/10/22,9:37,53,57,33,VL,1,256,,,,
19/10/22,9:38,27,84,58,VL,1,254,,,,
19/10/22,9:38,30,44,52,VL,1,244,,,,
19/10/22,9:38,32,38,50,VL,1,257,,,,
19/10/22,9:38,36,47,61,VL,1,246,,,,
19/10/22,9:40,48,88,39,VL,1,270,,,,
19/10/22,9:40,50,94,37,VL,1,256,,,,
19/10/22,9:41,28,4,53,VL,1,242,,,,
19/10/22,9:41,31,35,50,VL,1,229,,,,
19/10/22,9:41,33,27,54,VL,1,268,,,,
19/10/22,9:42,32,5,44,VL,1,268,,,,
19/10/22,9:42,35,78,45,VL,1,257,,,,
19/10/22,9:43,38,15,53,VL,1,269,,,,
19/10/22,9:44,43,67,53,VL,1,270,,,,
19/10/22,9:45,0,5,53,VL,1,255,,,,
19/10/22,9:45,47,83,48,VL,1,244,,,,
19/10/22,9:45,49,91,49,VL,1,283,,,,
19/10/22,9:45,58,13,46,VL,1,255,,,,
19/10/22,9:46,59,84,44,VL,1,192,,,,
19/10/22,9:47,1,8,42,VL,1,269,,,,
19/10/22,9:47,3,14,39,VL,1,244,,,,
19/10/22,9:47,5,43,42,VL,1,245,,,,
19/10/22,9:47,31,99,55,VL,1,256,,,,
19/10/22,9:47,37,61,60,VL,1,370,,,,
19/10/22,9:47,48,6,35,VL,1,270,,,,
19/10/22,9:48,16,1,55,VL,1,271,,,,
19/10/22,9:48,20,80,49,VL,1,257,,,,
19/10/22,9:48,22,47,45,VL,1,257,,,,
19/10/22,9:48,28,21,38,Bus articul�,14,567,696,,,
19/10/22,9:48,30,74,32,VL,1,282,,,,
19/10/22,9:48,32,0,35,VL,1,255,,,,
19/10/22,9:50,2,24,55,VL,1,259,,,,
19/10/22,9:50,40,60,42,2RM,13,128,,,,
19/10/22,9:50,42,88,49,VL,1,243,,,,
19/10/22,9:51,0,81,45,VL,1,256,,,,
19/10/22,9:52,21,78,54,VL,1,268,,,,
19/10/22,9:52,29,20,51,VL,1,257,,,,
19/10/22,9:53,16,30,50,VL,1,269,,,,
19/10/22,9:53,20,46,51,VL,1,281,,,,
19/10/22,9:53,42,45,51,VL,1,244,,,,
19/10/22,9:53,49,25,34,VL,2,448,,,,
19/10/22,9:53,58,19,49,VL,1,271,,,,
19/10/22,9:56,11,83,45,VL,12,268,332,,,
19/10/22,9:56,17,11,68,VL,1,269,,,,
19/10/22,9:56,24,33,49,VL,1,258,,,,
19/10/22,9:56,27,14,46,VL,1,282,,,,
19/10/22,9:56,28,73,46,VL,1,282,,,,
19/10/22,9:56,40,68,34,Bus articul�,14,538,666,,,
19/10/22,9:56,50,22,37,PL,7,373,722,129,,
19/10/22,9:56,53,77,46,VL,1,257,,,,
19/10/22,9:56,56,96,43,VL,1,245,,,,
19/10/22,9:57,0,44,43,VL,1,256,,,,
19/10/22,9:57,6,13,32,VL,1,270,,,,
19/10/22,9:57,50,60,43,VL,1,309,,,,
19/10/22,9:58,26,43,57,VL,1,270,,,,
19/10/22,9:58,31,47,48,VL,1,257,,,,
19/10/22,9:58,33,66,46,VL,1,335,,,,
19/10/22,9:58,54,18,38,Bus,2,620,,,,
19/10/22,9:59,0,49,30,VL,1,322,,,,
19/10/22,9:59,10,77,44,VL,1,256,,,,
19/10/22,9:59,50,16,52,VL,1,257,,,,
19/10/22,10:0,38,30,47,VL,1,244,,,,
19/10/22,10:0,40,31,48,VL,1,258,,,,
19/10/22,10:0,48,11,45,VL,1,257,,,,
19/10/22,10:1,13,52,46,VL,1,243,,,,
19/10/22,10:2,24,49,56,VL,1,271,,,,
19/10/22,10:2,28,44,73,VL,1,269,,,,
19/10/22,10:2,43,56,66,VL,1,270,,,,
19/10/22,10:4,7,17,47,VL,1,257,,,,
19/10/22,10:4,38,7,44,VL,1,243,,,,
19/10/22,10:4,47,77,45,VL,1,359,,,,
19/10/22,10:5,11,63,43,VL,1,231,,,,
19/10/22,10:5,29,59,48,VL,1,256,,,,
19/10/22,10:5,37,37,40,VL,1,243,,,,
19/10/22,10:5,46,89,53,PL,7,297,605,64,,
19/10/22,10:5,48,1,53,2RM,13,154,,,,
19/10/22,10:5,53,48,47,VL,1,257,,,,
19/10/22,10:6,50,11,38,VL,12,270,270,,,
19/10/22,10:6,51,22,38,VL,1,282,,,,
19/10/22,10:7,27,63,46,VL,1,271,,,,
19/10/22,10:7,30,53,51,VL,1,257,,,,
19/10/22,10:7,34,91,48,VL,1,269,,,,
19/10/22,10:7,46,92,45,VL,1,245,,,,
19/10/22,10:7,56,42,37,VL,1,269,,,,
19/10/22,10:8,22,88,45,VL,1,192,,,,
19/10/22,10:8,37,30,47,VL,1,244,,,,
19/10/22,10:8,39,81,56,VL,1,258,,,,
19/10/22,10:8,55,0,27,V�lo �lectrique,13,103,,,,
19/10/22,10:9,0,36,37,VL,1,269,,,,
19/10/22,10:9,3,72,40,VL,1,255,,,,
19/10/22,10:9,5,88,40,VL,1,270,,,,
19/10/22,10:9,26,13,44,VL,1,256,,,,
19/10/22,10:9,52,1,40,VL,1,268,,,,
19/10/22,10:10,37,13,32,2RM,13,127,,,,
19/10/22,10:10,46,98,48,VL,1,244,,,,
19/10/22,10:10,54,41,35,Bus articul�,14,541,670,,,
19/10/22,10:11,12,13,33,VL,1,257,,,,
19/10/22,10:11,13,72,33,VL,1,257,,,,
19/10/22,10:11,15,2,34,VL,1,230,,,,
19/10/22,10:11,16,55,37,VL,1,308,,,,
19/10/22,10:11,18,63,36,VL,1,281,,,,
19/10/22,10:11,23,34,48,VL,1,270,,,,
19/10/22,10:11,27,78,37,VL,1,231,,,,
19/10/22,10:11,44,23,54,VL,1,257,,,,
19/10/22,10:12,7,33,47,VL,1,281,,,,
19/10/22,10:12,9,59,43,VL,1,256,,,,
19/10/22,10:12,10,53,45,VL,1,270,,,,
19/10/22,10:12,20,17,27,VL,1,230,,,,
19/10/22,10:12,23,55,30,VL,1,257,,,,
19/10/22,10:12,34,92,26,V�lo �lectrique,13,102,,,,
19/10/22,10:12,38,86,46,VL,1,268,,,,
19/10/22,10:13,6,32,45,VL,1,256,,,,
19/10/22,10:13,8,43,43,VL,1,255,,,,
19/10/22,10:13,14,6,47,VL,1,231,,,,
19/10/22,10:13,15,60,46,VL,1,258,,,,
19/10/22,10:13,28,23,50,VL,1,243,,,,
19/10/22,10:14,18,37,54,VL,1,245,,,,
19/10/22,10:14,21,7,49,VL,1,244,,,,
19/10/22,10:14,30,6,49,VL,1,270,,,,
19/10/22,10:14,43,92,43,VL,1,269,,,,
19/10/22,10:15,3,86,44,VL,1,242,,,,
19/10/22,10:15,6,75,43,VL,1,255,,,,
19/10/22,10:15,8,78,48,VL,1,244,,,,
19/10/22,10:15,41,42,48,VL,1,244,,,,
19/10/22,10:16,3,19,23,V�lo �lectrique,13,102,,,,
19/10/22,10:16,5,19,44,VL,1,191,,,,
19/10/22,10:16,6,8,44,VL,1,191,,,,
19/10/22,10:16,8,24,24,VL,1,256,,,,
19/10/22,10:16,10,45,31,2RM,13,140,,,,
19/10/22,10:16,12,47,26,VL,1,256,,,,
19/10/22,10:16,14,54,29,VL,1,256,,,,
19/10/22,10:16,20,80,41,VL,1,231,,,,
19/10/22,10:16,22,12,41,VL,1,256,,,,
19/10/22,10:16,24,61,38,2RM,13,141,,,,
19/10/22,10:16,42,10,53,VL,1,231,,,,
19/10/22,10:17,8,34,41,VL,1,308,,,,
19/10/22,10:17,22,15,46,VL,1,270,,,,
19/10/22,10:17,26,14,49,VL,1,231,,,,
19/10/22,10:17,34,78,52,VL,1,257,,,,
19/10/22,10:17,36,9,51,VL,1,257,,,,
19/10/22,10:17,39,70,49,VL,1,256,,,,
19/10/22,10:17,48,86,42,VL,1,256,,,,
19/10/22,10:18,2,50,53,VL,1,270,,,,
19/10/22,10:18,14,96,53,VL,1,270,,,,
19/10/22,10:18,32,60,22,Trottinette,13,89,,,,
