SENS,JOUR,HEURE/MINUTE,SECONDE/CENTIEME,VITESSE,SER,TYPE
Entrée fac,11,1929,3250,V=038,S=0711,VL
Sortie fac,11,1929,4768,V=014,S=0165,VÃ©lo
Sortie fac,11,1929,5038,V=060,S=0753,VL
Entrée fac,11,1930,228,V=026,S=0291,2RM
Sortie fac,11,1930,5358,V=034,S=0496,VL
Sortie fac,11,1931,371,V=042,S=0589,VL
Entrée fac,11,1931,1299,V=055,S=0926,VL
Entrée fac,11,1931,1747,V=040,S=0605,VL
Entrée fac,11,1931,2326,V=031,S=0658,VL
Sortie fac,11,1931,4489,V=047,S=0454,VL
Entrée fac,11,1933,77,V=043,S=0579,VL
Entrée fac,11,1933,555,V=040,S=0590,VL
Entrée fac,11,1933,1761,V=032,S=0647,VL
Entrée fac,11,1933,5520,V=028,S=0194,VÃ©lo
Entrée fac,11,1934,1258,V=047,S=0604,VL
Sortie fac,11,1934,3250,V=031,S=0539,VL
Sortie fac,11,1934,4438,V=034,S=0558,VL
Sortie fac,11,1934,4589,V=037,S=0607,VL
Sortie fac,11,1934,5212,V=017,S=0424,VL
Sortie fac,11,1934,5730,V=036,S=0668,VL
Entrée fac,11,1935,2066,V=047,S=0735,VL
Entrée fac,11,1935,2418,V=050,S=0699,VL
Entrée fac,11,1935,3606,V=042,S=0608,VL
Sortie fac,11,1935,3990,V=051,S=0702,VL
Entrée fac,11,1935,4801,V=035,S=0531,VL
Entrée fac,11,1936,73,V=036,S=0697,VL
Entrée fac,11,1936,4700,V=054,S=0343,2RM
Entrée fac,11,1936,5744,V=038,S=0698,VL
Sortie fac,11,1936,5928,V=037,S=0572,VL
Sortie fac,11,1937,143,V=038,S=0638,VL
Sortie fac,11,1937,2549,V=019,S=0182,VÃ©lo
Sortie fac,11,1937,4047,V=040,S=0537,VL
Sortie fac,11,1937,5396,V=046,S=0794,VL
Sortie fac,11,1937,5938,V=041,S=0591,VL
Sortie fac,11,1938,4576,V=040,S=0580,VL
Sortie fac,11,1938,5021,V=034,S=0582,VL
Sortie fac,11,1938,5780,V=035,S=0625,VL
Entrée fac,11,1939,5466,V=045,S=0554,VL
Entrée fac,11,1940,1433,V=040,S=0562,VL
Entrée fac,11,1940,2059,V=037,S=0450,VL
Entrée fac,11,1940,2644,V=031,S=0769,VL
Sortie fac,11,1940,2768,V=037,S=0674,VL
Sortie fac,11,1940,3069,V=034,S=0524,VL
Sortie fac,11,1940,5681,V=042,S=0545,VL
Sortie fac,11,1941,2003,V=030,S=0474,VL
Entrée fac,11,1941,5026,V=042,S=0562,VL
Sortie fac,11,1942,1701,V=041,S=0652,VL
Entrée fac,11,1943,1029,V=039,S=0605,VL
Sortie fac,11,1943,1341,V=051,S=0672,VL
Sortie fac,11,1943,3852,V=046,S=0500,VL
Sortie fac,11,1943,4336,V=020,S=0211,VÃ©lo
Sortie fac,11,1944,783,V=041,S=0626,VL
Entrée fac,11,1944,1152,V=047,S=0515,VL
Sortie fac,11,1944,2838,V=018,S=0489,VL
Entrée fac,11,1944,3033,V=025,S=0225,VÃ©lo
Entrée fac,11,1944,4516,V=040,S=0530,VL
Sortie fac,11,1945,120,V=043,S=0653,VL
Sortie fac,11,1945,584,V=052,S=0436,VL
Sortie fac,11,1945,1266,V=045,S=0547,VL
Sortie fac,11,1945,5389,V=044,S=0615,VL
Entrée fac,11,1945,5829,V=038,S=0607,VL
Entrée fac,11,1946,105,V=041,S=0671,VL
Sortie fac,11,1946,1622,V=041,S=0590,VL
Sortie fac,11,1946,4916,V=036,S=0556,VL
Entrée fac,11,1947,5146,V=050,S=0696,VL
Sortie fac,11,1949,3303,V=036,S=0620,VL
Sortie fac,11,1949,3997,V=024,S=0531,VL
Sortie fac,11,1949,4448,V=034,S=0500,VL
Sortie fac,11,1950,584,V=037,S=0582,VL
Sortie fac,11,1950,2705,V=044,S=0645,VL
Sortie fac,11,1950,5000,V=036,S=0628,VL
Entrée fac,11,1951,1461,V=041,S=0661,VL
Entrée fac,11,1951,2114,V=040,S=0643,VL
Entrée fac,11,1951,5662,V=047,S=0616,VL
Sortie fac,11,1952,1820,V=032,S=0552,VL
Sortie fac,11,1953,629,V=041,S=0692,VL
Entrée fac,11,1953,2256,V=043,S=0725,VL
Sortie fac,11,1954,130,V=039,S=0614,VL
Sortie fac,11,1954,1614,V=046,S=0666,VL
Entrée fac,11,1954,1931,V=037,S=0616,VL
Sortie fac,11,1954,3209,V=033,S=0532,VL
Entrée fac,11,1954,3228,V=038,S=0184,VÃ©lo
Entrée fac,11,1955,879,V=032,S=0592,VL
Sortie fac,11,1955,1243,V=047,S=0657,VL
Entrée fac,11,1955,1867,V=035,S=0411,VL
Entrée fac,11,1955,4368,V=014,S=0205,VÃ©lo
Entrée fac,11,1956,199,V=042,S=0616,VL
Sortie fac,11,1956,498,V=038,S=0592,VL
Entrée fac,11,1956,2252,V=038,S=0358,2RM
Sortie fac,11,1956,2713,V=033,S=0707,VL
Entrée fac,11,1956,4528,V=037,S=0664,VL
Sortie fac,11,1956,5891,V=042,S=0684,VL
Sortie fac,11,1957,885,V=037,S=0533,VL
Entrée fac,11,1957,2982,V=030,S=0412,VL
Sortie fac,11,1957,3741,V=035,S=0694,VL
Sortie fac,11,1958,2504,V=052,S=0586,VL
Sortie fac,11,1958,5058,V=041,S=0536,VL
Sortie fac,11,1959,2013,V=033,S=0615,VL
Sortie fac,11,1959,3191,V=054,S=0692,VL
Sortie fac,11,2000,2533,V=029,S=0895,VL
Sortie fac,11,2000,2733,V=031,S=0487,VL
Sortie fac,11,2000,2903,V=027,S=0572,VL
Sortie fac,11,2000,5579,V=038,S=0577,VL
Sortie fac,11,2001,5129,V=047,S=0605,VL
Sortie fac,11,2001,5290,V=023,S=0215,VÃ©lo
Entrée fac,11,2002,170,V=019,S=0208,VÃ©lo
Sortie fac,11,2002,672,V=031,S=0527,VL
Entrée fac,11,2002,1289,V=046,S=0666,VL
Entrée fac,11,2003,2041,V=032,S=0654,VL
Sortie fac,11,2003,4513,V=041,S=0533,VL
Entrée fac,11,2003,5050,V=034,S=0703,VL
Sortie fac,11,2004,474,V=044,S=0613,VL
Sortie fac,11,2004,2129,V=034,S=0776,VL
Entrée fac,11,2004,3563,V=037,S=0601,VL
Entrée fac,11,2004,3879,V=032,S=0575,VL
Sortie fac,11,2004,4866,V=033,S=0524,VL
Sortie fac,11,2005,3802,V=037,S=0802,VL
Sortie fac,11,2005,3935,V=038,S=0603,VL
Entrée fac,11,2006,1054,V=047,S=0666,VL
Sortie fac,11,2006,1211,V=033,S=0555,VL
Entrée fac,11,2006,1432,V=037,S=0711,VL
Entrée fac,11,2006,3779,V=048,S=0667,VL
Sortie fac,11,2007,854,V=021,S=0602,VL
Sortie fac,11,2007,5816,V=036,S=0641,VL
Sortie fac,11,2008,2224,V=066,S=0816,VL
Entrée fac,11,2009,73,V=026,S=0588,VL
Sortie fac,11,2009,1998,V=043,S=0573,VL
Sortie fac,11,2010,3067,V=023,S=0159,VÃ©lo
Sortie fac,11,2010,3322,V=021,S=0510,VL
Sortie fac,11,2011,3337,V=045,S=0605,VL
Entrée fac,11,2011,4440,V=033,S=0464,VL
Sortie fac,11,2012,2771,V=041,S=0584,VL
Entrée fac,11,2012,5504,V=044,S=0640,VL
Entrée fac,11,2012,5783,V=043,S=0749,VL
Sortie fac,11,2013,1422,V=020,S=0614,VL
Sortie fac,11,2013,4901,V=063,S=0583,VL
Entrée fac,11,2014,306,V=016,S=0183,VÃ©lo
Entrée fac,11,2014,1799,V=040,S=0623,VL
Entrée fac,11,2014,4954,V=037,S=0424,VL
Entrée fac,11,2015,924,V=038,S=0625,VL
Entrée fac,11,2015,1314,V=036,S=0773,VL
Entrée fac,11,2015,2398,V=040,S=0618,VL
Sortie fac,11,2015,2822,V=024,S=0309,2RM
Sortie fac,11,2016,13,V=037,S=0620,VL
Sortie fac,11,2016,356,V=051,S=0589,VL
Sortie fac,11,2016,1764,V=041,S=0552,VL
Sortie fac,11,2016,4362,V=025,S=0573,VL
Sortie fac,11,2017,74,V=021,S=0500,VL
Sortie fac,11,2017,1703,V=033,S=0562,VL
Sortie fac,11,2017,2889,V=041,S=0584,VL
Sortie fac,11,2017,3307,V=047,S=0606,VL
Sortie fac,11,2019,946,V=064,S=0631,VL
Entrée fac,11,2019,1557,V=039,S=0680,VL
Entrée fac,11,2020,880,V=044,S=0745,VL
Sortie fac,11,2020,1133,V=043,S=0676,VL
Sortie fac,11,2020,1228,V=044,S=0593,VL
Sortie fac,11,2021,582,V=044,S=0590,VL
Sortie fac,11,2021,4775,V=045,S=0609,VL
Sortie fac,11,2022,4183,V=044,S=0760,VL
Sortie fac,11,2022,5862,V=019,S=0174,VÃ©lo
Sortie fac,11,2023,2093,V=035,S=0563,VL
Entrée fac,11,2023,2717,V=046,S=0842,VL
Entrée fac,11,2023,5536,V=031,S=0448,VL
Entrée fac,11,2023,5572,V=029,S=0244,VÃ©lo
Entrée fac,11,2024,107,V=027,S=0414,VL
Entrée fac,11,2024,303,V=027,S=0641,VL
Sortie fac,11,2024,2852,V=063,S=0641,VL
Sortie fac,11,2024,3545,V=025,S=0498,VL
Entrée fac,11,2025,940,V=043,S=0605,VL
Entrée fac,11,2025,1248,V=033,S=0485,VL
Entrée fac,11,2025,4295,V=049,S=0673,VL
Sortie fac,11,2025,4774,V=046,S=1016,VL
Sortie fac,11,2025,5377,V=036,S=0544,VL
Sortie fac,11,2026,4787,V=038,S=0680,VL
Entrée fac,11,2026,5356,V=043,S=0719,VL
Sortie fac,11,2027,2439,V=024,S=0549,VL
Entrée fac,11,2027,2855,V=036,S=0596,VL
Entrée fac,11,2027,3751,V=037,S=0709,VL
Entrée fac,11,2027,3900,V=042,S=0741,VL
Entrée fac,11,2027,5431,V=037,S=0661,VL
Sortie fac,11,2029,484,V=025,S=0542,VL
Sortie fac,11,2030,106,V=047,S=0591,VL
Sortie fac,11,2030,1239,V=037,S=0608,VL
Sortie fac,11,2031,520,V=021,S=0203,VÃ©lo
Entrée fac,11,2031,3561,V=039,S=0708,VL
Entrée fac,11,2031,5352,V=053,S=0455,VL
Entrée fac,11,2033,443,V=021,S=0466,VL
Sortie fac,11,2033,900,V=037,S=0700,VL
Sortie fac,11,2033,1827,V=038,S=0505,VL
Sortie fac,11,2033,2710,V=030,S=0544,VL
Entrée fac,11,2033,3539,V=059,S=0664,VL
Entrée fac,11,2033,4742,V=047,S=0617,VL
Sortie fac,11,2033,5161,V=034,S=0592,VL
Entrée fac,11,2034,1087,V=027,S=0477,VL
Entrée fac,11,2034,2936,V=042,S=0686,VL
Sortie fac,11,2034,4721,V=020,S=0561,VL
Sortie fac,11,2034,5762,V=022,S=0523,VL
Sortie fac,11,2035,2983,V=033,S=0505,VL
Entrée fac,11,2035,3137,V=043,S=0669,VL
Sortie fac,11,2036,617,V=044,S=0657,VL
Entrée fac,11,2036,996,V=035,S=0662,VL
Sortie fac,11,2036,1382,V=047,S=0510,VL
Sortie fac,11,2036,2000,V=048,S=0649,VL
Sortie fac,11,2036,3099,V=039,S=0511,VL
Sortie fac,11,2036,4574,V=043,S=0645,VL
Sortie fac,11,2037,1464,V=043,S=0540,VL
Sortie fac,11,2038,1151,V=040,S=0503,VL
Entrée fac,11,2038,2690,V=041,S=0675,VL
Entrée fac,11,2038,4362,V=039,S=0664,VL
Entrée fac,11,2038,4809,V=035,S=0746,VL
Entrée fac,11,2038,5036,V=027,S=0585,VL
Entrée fac,11,2039,1511,V=038,S=0569,VL
Sortie fac,11,2039,4697,V=052,S=0807,VL
Sortie fac,11,2039,4835,V=052,S=0747,VL
Sortie fac,11,2040,5399,V=036,S=0321,2RM
Sortie fac,11,2041,5749,V=048,S=0449,VL
Sortie fac,11,2042,3699,V=035,S=0623,VL
Sortie fac,11,2042,4744,V=016,S=0463,VL
Sortie fac,11,2043,2171,V=041,S=0631,VL
Sortie fac,11,2044,1989,V=035,S=0446,VL
Sortie fac,11,2045,2370,V=038,S=0811,VL
Entrée fac,11,2046,743,V=035,S=0709,VL
Sortie fac,11,2046,4641,V=043,S=0726,VL
Sortie fac,11,2047,5390,V=026,S=0525,VL
Sortie fac,11,2047,5907,V=027,S=0221,VÃ©lo
Entrée fac,11,2048,2439,V=036,S=0667,VL
Entrée fac,11,2049,5486,V=058,S=0632,VL
Sortie fac,11,2050,146,V=047,S=0525,VL
Sortie fac,11,2050,628,V=041,S=0669,VL
Entrée fac,11,2051,2922,V=040,S=0597,VL
Sortie fac,11,2051,3390,V=039,S=0658,VL
Entrée fac,11,2052,2980,V=037,S=0747,VL
Sortie fac,11,2053,4451,V=038,S=0569,VL
Sortie fac,11,2053,4797,V=036,S=0565,VL
Sortie fac,11,2054,2358,V=048,S=0603,VL
Entrée fac,11,2055,4245,V=044,S=0598,VL
Entrée fac,11,2056,3321,V=036,S=0799,VL
Entrée fac,11,2056,5670,V=036,S=0607,VL
Sortie fac,11,2057,2007,V=043,S=0540,VL
Sortie fac,11,2057,3974,V=029,S=0520,VL
Entrée fac,11,2057,4074,V=046,S=0674,VL
Sortie fac,11,2058,4431,V=036,S=0558,VL
Sortie fac,11,2058,4630,V=034,S=0537,VL
Entrée fac,11,2059,272,V=042,S=0739,VL
Sortie fac,11,2059,4930,V=030,S=0573,VL
Sortie fac,11,2059,5485,V=034,S=0546,VL
Sortie fac,11,2100,0,V=038,S=0515,VL
Entrée fac,11,2100,2654,V=044,S=0730,VL
Entrée fac,11,2102,2176,V=028,S=0506,VL
Entrée fac,11,2102,3124,V=032,S=0489,VL
Entrée fac,11,2103,2972,V=033,S=0552,VL
Sortie fac,11,2103,4502,V=036,S=0650,VL
Sortie fac,11,2103,5249,V=042,S=0327,2RM
Entrée fac,11,2104,830,V=045,S=0273,2RM
Sortie fac,11,2104,878,V=032,S=0504,VL
Entrée fac,11,2104,4171,V=036,S=0993,VL
Entrée fac,11,2104,4334,V=044,S=0844,VL
Entrée fac,11,2105,652,V=049,S=0490,VL
Entrée fac,11,2105,1406,V=038,S=0689,VL
Sortie fac,11,2106,693,V=031,S=0833,VL
Sortie fac,11,2106,992,V=046,S=0781,VL
Entrée fac,11,2106,2959,V=041,S=0622,VL
Sortie fac,11,2107,4801,V=028,S=0557,VL
Entrée fac,11,2109,5714,V=025,S=0544,VL
Entrée fac,11,2110,1338,V=016,S=0177,VÃ©lo
Sortie fac,11,2111,2710,V=046,S=0740,VL
Sortie fac,11,2113,1367,V=038,S=0523,VL
Sortie fac,11,2113,2088,V=047,S=0567,VL
Entrée fac,11,2113,5758,V=035,S=0651,VL
Entrée fac,11,2115,2326,V=039,S=0629,VL
Entrée fac,11,2115,2606,V=040,S=0798,VL
Entrée fac,11,2115,5678,V=039,S=0405,VL
Sortie fac,11,2116,1043,V=037,S=0540,VL
Entrée fac,11,2116,1436,V=035,S=0373,VL
Sortie fac,11,2116,5044,V=024,S=0161,VÃ©lo
Sortie fac,11,2117,1346,V=032,S=0567,VL
Sortie fac,11,2117,3231,V=039,S=0554,VL
Entrée fac,11,2117,5695,V=032,S=0319,2RM
Sortie fac,11,2118,5945,V=045,S=0562,VL
Entrée fac,11,2119,1759,V=041,S=0659,VL
Sortie fac,11,2119,3632,V=041,S=0559,VL
Sortie fac,11,2119,3662,V=060,S=0161,VÃ©lo
Entrée fac,11,2119,4157,V=033,S=0501,VL
Entrée fac,11,2119,5347,V=042,S=0740,VL
Entrée fac,11,2121,635,V=058,S=0591,VL
Entrée fac,11,2121,3499,V=037,S=0661,VL
Sortie fac,11,2122,2228,V=045,S=0622,VL
Entrée fac,11,2123,895,V=040,S=0675,VL
Entrée fac,11,2123,993,V=041,S=0638,VL
Entrée fac,11,2126,1216,V=039,S=0644,VL
Entrée fac,11,2127,1811,V=030,S=0384,VL
Entrée fac,11,2127,2352,V=025,S=0782,VL
Sortie fac,11,2128,5165,V=042,S=0581,VL
Entrée fac,11,2129,5025,V=025,S=0444,VL
Sortie fac,11,2129,5074,V=055,S=0612,VL
Entrée fac,11,2129,5215,V=026,S=0603,VL
Entrée fac,11,2130,2485,V=042,S=0627,VL
Sortie fac,11,2131,1839,V=033,S=0568,VL
Entrée fac,11,2131,3060,V=036,S=0537,VL
Entrée fac,11,2132,3247,V=043,S=0682,VL
Sortie fac,11,2133,825,V=035,S=0603,VL
Sortie fac,11,2133,1057,V=039,S=0597,VL
Sortie fac,11,2133,2118,V=036,S=0549,VL
Sortie fac,11,2135,801,V=022,S=0643,VL
Sortie fac,11,2135,1346,V=046,S=0892,VL
Entrée fac,11,2135,3218,V=050,S=0724,VL
Sortie fac,11,2137,3689,V=028,S=0721,VL
Sortie fac,11,2138,516,V=034,S=0553,VL
Sortie fac,11,2138,2094,V=035,S=0667,VL
Entrée fac,11,2140,2750,V=049,S=0679,VL
Entrée fac,11,2141,5490,V=045,S=0700,VL
Entrée fac,11,2144,4377,V=033,S=0507,VL
Entrée fac,11,2146,2289,V=040,S=0702,VL
Sortie fac,11,2146,2714,V=036,S=0526,VL
Sortie fac,11,2146,3130,V=035,S=0613,VL
Sortie fac,11,2146,3781,V=043,S=0573,VL
Entrée fac,11,2146,5546,V=027,S=0419,VL
Entrée fac,11,2147,6,V=020,S=0448,VL
Entrée fac,11,2147,64,V=018,S=0172,VÃ©lo
Sortie fac,11,2147,2466,V=054,S=0596,VL
Sortie fac,11,2148,5784,V=033,S=0665,VL
Sortie fac,11,2149,3427,V=039,S=0521,VL
Entrée fac,11,2149,4359,V=036,S=0639,VL
Sortie fac,11,2149,5408,V=022,S=0198,VÃ©lo
Entrée fac,11,2150,4226,V=046,S=0640,VL
Entrée fac,11,2150,5325,V=047,S=0618,VL
Sortie fac,11,2151,4004,V=043,S=0557,VL
Entrée fac,11,2152,1495,V=044,S=0650,VL
Sortie fac,11,2153,3533,V=052,S=0714,VL
Entrée fac,11,2154,5071,V=044,S=0793,VL
Entrée fac,11,2154,5479,V=051,S=0638,VL
Sortie fac,11,2157,4520,V=043,S=0584,VL
Sortie fac,11,2157,4929,V=042,S=0553,VL
Sortie fac,11,2158,2942,V=051,S=0618,VL
Sortie fac,11,2158,4971,V=049,S=0593,VL
Sortie fac,11,2158,5818,V=019,S=0224,VÃ©lo
Sortie fac,11,2201,4320,V=037,S=0680,VL
Sortie fac,11,2201,4768,V=037,S=0604,VL
Sortie fac,11,2201,5114,V=036,S=0495,VL
Sortie fac,11,2203,1974,V=030,S=0597,VL
Sortie fac,11,2203,4621,V=054,S=0455,VL
Sortie fac,11,2204,632,V=033,S=0547,VL
Sortie fac,11,2204,3206,V=040,S=0377,VL
Sortie fac,11,2204,3374,V=037,S=0616,VL
Sortie fac,11,2204,4550,V=043,S=0629,VL
Sortie fac,11,2205,3902,V=040,S=0636,VL
Entrée fac,11,2205,5883,V=041,S=0566,VL
Sortie fac,11,2206,3971,V=041,S=0509,VL
Sortie fac,11,2207,169,V=047,S=0665,VL
Sortie fac,11,2208,1111,V=024,S=0468,VL
Sortie fac,11,2211,2252,V=030,S=0484,VL
Sortie fac,11,2213,1698,V=040,S=0707,VL
Entrée fac,11,2214,5840,V=042,S=0534,VL
Sortie fac,11,2216,517,V=035,S=0622,VL
Entrée fac,11,2216,2340,V=046,S=0687,VL
Entrée fac,11,2216,4051,V=046,S=0664,VL
Sortie fac,11,2217,2188,V=039,S=0546,VL
Entrée fac,11,2217,5296,V=038,S=0679,VL
Sortie fac,11,2217,5535,V=041,S=0525,VL
Entrée fac,11,2218,4903,V=036,S=0724,VL
Sortie fac,11,2219,5551,V=020,S=0262,2RM
Entrée fac,11,2222,3539,V=033,S=0665,VL
Sortie fac,11,2226,3247,V=037,S=0575,VL
Sortie fac,11,2228,954,V=026,S=0536,VL
Entrée fac,11,2230,1006,V=037,S=0605,VL
Entrée fac,11,2231,3636,V=044,S=0599,VL
Sortie fac,11,2234,3576,V=031,S=0617,VL
Entrée fac,11,2234,4231,V=034,S=0668,VL
Sortie fac,11,2235,4371,V=033,S=0576,VL
Entrée fac,11,2236,3340,V=059,S=0647,VL
Sortie fac,11,2237,4075,V=029,S=0553,VL
Entrée fac,11,2238,4648,V=052,S=0723,VL
Entrée fac,11,2241,70,V=056,S=0581,VL
Entrée fac,11,2243,4588,V=045,S=0741,VL
Entrée fac,11,2244,2487,V=037,S=0575,VL
Sortie fac,11,2245,5674,V=045,S=0614,VL
Sortie fac,11,2247,3629,V=056,S=0556,VL
Entrée fac,11,2247,5515,V=026,S=0271,2RM
Sortie fac,11,2248,4945,V=033,S=0542,VL
Entrée fac,11,2249,4667,V=027,S=0553,VL
Entrée fac,11,2251,5057,V=045,S=0650,VL
Entrée fac,11,2252,1673,V=039,S=0681,VL
Sortie fac,11,2253,4043,V=043,S=0260,2RM
Entrée fac,11,2255,1966,V=044,S=0680,VL
Sortie fac,11,2255,4124,V=055,S=0581,VL
Entrée fac,11,2255,5863,V=045,S=0677,VL
Sortie fac,11,2256,1248,V=038,S=0498,VL
Sortie fac,11,2256,5425,V=054,S=0690,VL
Sortie fac,11,2303,173,V=049,S=0616,VL
Sortie fac,11,2303,5047,V=058,S=0781,VL
Sortie fac,11,2307,4949,V=041,S=0671,VL
Entrée fac,11,2308,4534,V=037,S=0672,VL
Sortie fac,11,2309,967,V=052,S=0650,VL
Sortie fac,11,2311,2648,V=040,S=0596,VL
Entrée fac,11,2312,4720,V=054,S=0575,VL
Entrée fac,11,2314,877,V=036,S=0934,VL
Entrée fac,11,2314,4821,V=046,S=0575,VL
Sortie fac,11,2315,3822,V=030,S=0775,VL
Entrée fac,11,2316,1170,V=049,S=0688,VL
Entrée fac,11,2317,1702,V=040,S=0739,VL
Sortie fac,11,2318,3112,V=043,S=0612,VL
Sortie fac,11,2318,3737,V=030,S=0567,VL
Sortie fac,11,2319,1214,V=037,S=0592,VL
Entrée fac,11,2319,4310,V=037,S=0373,VL
Sortie fac,11,2321,2703,V=023,S=0180,VÃ©lo
Sortie fac,11,2324,3744,V=036,S=0649,VL
Entrée fac,11,2324,5493,V=042,S=0616,VL
Sortie fac,11,2326,3848,V=037,S=0494,VL
Entrée fac,11,2327,3422,V=044,S=0730,VL
Sortie fac,11,2329,2076,V=048,S=0655,VL
Sortie fac,11,2329,3756,V=047,S=0472,VL
Sortie fac,11,2330,3320,V=051,S=0566,VL
Entrée fac,11,2331,4500,V=046,S=0729,VL
Sortie fac,11,2335,4000,V=042,S=0610,VL
Sortie fac,11,2335,4407,V=040,S=0512,VL
Sortie fac,11,2337,2816,V=051,S=0580,VL
Entrée fac,11,2338,879,V=052,S=0656,VL
Sortie fac,11,2338,5102,V=043,S=0511,VL
Sortie fac,11,2341,3767,V=053,S=0731,VL
Sortie fac,11,2342,323,V=039,S=0597,VL
Sortie fac,11,2344,4807,V=019,S=0556,VL
Entrée fac,11,2345,1494,V=048,S=0656,VL
Sortie fac,11,2346,5028,V=051,S=0651,VL
Sortie fac,11,2346,5378,V=052,S=0706,VL
Sortie fac,11,2346,5855,V=052,S=0577,VL
Sortie fac,11,2348,1717,V=044,S=0617,VL
Sortie fac,11,2350,458,V=044,S=0555,VL
Entrée fac,11,2350,3260,V=051,S=0665,VL
Sortie fac,11,2352,99,V=053,S=0676,VL
Sortie fac,11,2352,5846,V=042,S=0779,VL
Entrée fac,11,2356,3164,V=041,S=0691,VL
Sortie fac,11,2356,3419,V=029,S=0538,VL
Entrée fac,12,0,371,V=036,S=0583,VL
Entrée fac,12,1,2697,V=040,S=0692,VL
Sortie fac,12,1,4992,V=039,S=0591,VL
Sortie fac,12,9,3721,V=025,S=0564,VL
Entrée fac,12,13,624,V=039,S=1072,VL
Entrée fac,12,13,4340,V=045,S=0644,VL
Entrée fac,12,14,4553,V=053,S=0453,VL
Sortie fac,12,14,5455,V=044,S=0334,2RM
Sortie fac,12,15,5160,V=037,S=0596,VL
Sortie fac,12,17,4185,V=036,S=0531,VL
Entrée fac,12,20,1476,V=025,S=0608,VL
Entrée fac,12,22,2696,V=043,S=0596,VL
Sortie fac,12,23,775,V=051,S=0683,VL
Entrée fac,12,24,3810,V=043,S=0686,VL
Entrée fac,12,36,3464,V=037,S=0413,VL
Sortie fac,12,52,4686,V=039,S=0351,2RM
Entrée fac,12,100,1916,V=040,S=0756,VL
Entrée fac,12,103,318,V=036,S=0719,VL
Entrée fac,12,103,3638,V=043,S=0652,VL
Entrée fac,12,104,444,V=027,S=0640,VL
Sortie fac,12,105,1693,V=027,S=0610,VL
Sortie fac,12,105,3737,V=029,S=0488,VL
Sortie fac,12,106,3626,V=023,S=0497,VL
Entrée fac,12,109,5545,V=031,S=2251,PL/Bus
Entrée fac,12,115,2036,V=042,S=0512,VL
Sortie fac,12,117,1218,V=036,S=0263,2RM
Entrée fac,12,117,1547,V=039,S=0704,VL
Sortie fac,12,143,2379,V=046,S=0651,VL
Sortie fac,12,145,4371,V=034,S=0566,VL
Entrée fac,12,147,3352,V=042,S=0586,VL
Entrée fac,12,154,3880,V=047,S=0441,VL
Entrée fac,12,229,4764,V=043,S=0704,VL
Entrée fac,12,236,3135,V=050,S=0662,VL
Entrée fac,12,252,4984,V=055,S=0661,VL
Entrée fac,12,259,1747,V=036,S=0666,VL
Entrée fac,12,309,106,V=034,S=1212,PL/Bus
Sortie fac,12,312,4394,V=047,S=1103,VL
Sortie fac,12,316,3126,V=044,S=0564,VL
Sortie fac,12,318,2230,V=049,S=1080,VL
Entrée fac,12,324,4055,V=027,S=0635,VL
Entrée fac,12,330,1097,V=030,S=0634,VL
Entrée fac,12,330,5077,V=034,S=0674,VL
Entrée fac,12,348,5162,V=033,S=0966,VL
Sortie fac,12,355,5244,V=034,S=0898,VL
Entrée fac,12,359,1141,V=036,S=0780,VL
Sortie fac,12,400,2210,V=042,S=0620,VL
Entrée fac,12,416,286,V=041,S=0570,VL
Entrée fac,12,428,562,V=026,S=0588,VL
Entrée fac,12,432,2230,V=041,S=0785,VL
Entrée fac,12,441,5656,V=028,S=0516,VL
Sortie fac,12,443,244,V=027,S=0637,VL
Entrée fac,12,450,3404,V=040,S=0734,VL
Sortie fac,12,501,2536,V=045,S=0874,VL
Sortie fac,12,512,445,V=035,S=0493,VL
Sortie fac,12,515,2940,V=022,S=1521,PL/Bus
Entrée fac,12,524,1294,V=046,S=0742,VL
Entrée fac,12,525,4080,V=040,S=0617,VL
Sortie fac,12,527,918,V=033,S=0615,VL
Entrée fac,12,531,264,V=040,S=1096,VL
Entrée fac,12,542,1468,V=038,S=0665,VL
Sortie fac,12,548,2352,V=025,S=0222,VÃ©lo
Entrée fac,12,550,1510,V=042,S=0684,VL
Entrée fac,12,551,809,V=022,S=0421,VL
Sortie fac,12,554,4412,V=036,S=0954,VL
Entrée fac,12,556,5616,V=042,S=0704,VL
Entrée fac,12,600,5356,V=047,S=0814,VL
Sortie fac,12,602,974,V=045,S=0555,VL
Entrée fac,12,605,5945,V=043,S=0760,VL
Entrée fac,12,612,2035,V=037,S=0665,VL
Sortie fac,12,613,5834,V=044,S=0608,VL
Entrée fac,12,615,1861,V=045,S=0689,VL
Sortie fac,12,615,2122,V=040,S=0700,VL
Sortie fac,12,616,5109,V=055,S=0989,VL
Sortie fac,12,619,116,V=030,S=0569,VL
Entrée fac,12,619,3379,V=037,S=0708,VL
Entrée fac,12,620,244,V=031,S=0569,VL
Entrée fac,12,621,3239,V=048,S=0616,VL
Entrée fac,12,622,2394,V=045,S=0374,VL
Entrée fac,12,622,5817,V=053,S=0656,VL
Entrée fac,12,623,5155,V=033,S=1518,PL/Bus
Entrée fac,12,626,369,V=048,S=0726,VL
Sortie fac,12,626,1336,V=045,S=0568,VL
Entrée fac,12,626,1517,V=043,S=0820,VL
Entrée fac,12,627,4227,V=044,S=0555,VL
Entrée fac,12,628,5769,V=052,S=0379,VL
