ID,Catégorie,Horodate,Entrant,Sortant
17638,VELO,2022/10/06 18:33:50.842,,x
17639,VL,2022/10/06 18:34:16.509,,x
17640,VELO,2022/10/06 18:34:30.909,,x
111285,VL,2022/10/06 18:34:50.973,x,
17645,VL,2022/10/06 18:34:56.038,,x
17646,VL,2022/10/06 18:35:13.309,,x
17653,VL,2022/10/06 18:35:27.041,,x
17656,VELO,2022/10/06 18:35:44.906,,x
17657,VL,2022/10/06 18:36:12.906,,x
17658,VL,2022/10/06 18:36:22.440,,x
17665,VL,2022/10/06 18:36:53.972,,x
17667,VELO,2022/10/06 18:37:17.841,,x
17668,VELO,2022/10/06 18:37:19.040,,x
17672,VELO,2022/10/06 18:37:20.309,x,
17677,VL,2022/10/06 18:37:26.174,,x
17682,VELO,2022/10/06 18:37:29.707,,x
17683,VELO,2022/10/06 18:37:31.307,,x
17686,VELO,2022/10/06 18:37:35.972,,x
17689,VELO,2022/10/06 18:37:47.107,x,
17691,VELO,2022/10/06 18:37:53.373,,x
17694,VELO,2022/10/06 18:38:13.239,,x
17695,VELO,2022/10/06 18:38:13.439,x,
17692,VELO,2022/10/06 18:38:13.439,,x
17698,VELO,2022/10/06 18:38:16.841,,x
17696,VL,2022/10/06 18:38:17.375,,x
111294,VELO,2022/10/06 18:38:18.175,,x
17700,VELO,2022/10/06 18:38:40.573,,x
17701,VELO,2022/10/06 18:39:05.307,,x
17703,VELO,2022/10/06 18:39:21.640,,x
17704,VL,2022/10/06 18:39:27.709,,x
17705,VELO,2022/10/06 18:40:02.530,,x
111299,EDPM,2022/10/06 18:41:06.129,x,
17710,EDPM,2022/10/06 18:41:09.263,x,
17712,VELO,2022/10/06 18:41:42.530,,x
17713,VELO,2022/10/06 18:41:44.196,x,
111303,VL,2022/10/06 18:41:46.196,x,
17715,VELO,2022/10/06 18:42:07.930,,x
17716,VELO,2022/10/06 18:42:09.930,,x
17718,VL,2022/10/06 18:42:14.795,,x
17719,VELO,2022/10/06 18:42:22.999,,x
17720,MOTO,2022/10/06 18:42:29.063,,x
17723,VELO,2022/10/06 18:42:49.262,,x
17725,VELO,2022/10/06 18:43:08.994,x,
111310,VELO,2022/10/06 18:43:19.862,x,
17726,VL,2022/10/06 18:43:20.262,,x
17728,VELO,2022/10/06 18:43:30.863,,x
17729,VL,2022/10/06 18:43:51.194,,x
111313,VELO,2022/10/06 18:44:09.393,,x
17735,VELO,2022/10/06 18:44:36.725,,x
17736,VELO,2022/10/06 18:44:46.995,,x
17737,VELO,2022/10/06 18:45:06.860,,x
17739,VL,2022/10/06 18:46:46.994,,x
111316,VL,2022/10/06 18:47:23.124,x,
17743,VELO,2022/10/06 18:47:50.792,,x
17745,VELO,2022/10/06 18:47:54.924,,x
111320,VL,2022/10/06 18:47:55.057,x,
17747,VELO,2022/10/06 18:48:05.058,,x
17748,VL,2022/10/06 18:48:31.589,,x
17749,VL,2022/10/06 18:48:35.057,,x
17751,VELO,2022/10/06 18:48:54.390,x,
111321,VELO,2022/10/06 18:48:57.658,,x
17754,VL,2022/10/06 18:49:39.658,,x
17755,VL,2022/10/06 18:49:44.060,,x
17756,VELO,2022/10/06 18:50:33.993,,x
17757,VL,2022/10/06 18:50:46.724,,x
111323,VELO,2022/10/06 18:50:57.590,,x
17759,VELO,2022/10/06 18:51:03.257,,x
17766,VELO,2022/10/06 18:51:44.325,,x
17767,VELO,2022/10/06 18:51:47.592,,x
17769,VELO,2022/10/06 18:52:16.191,,x
17770,VELO,2022/10/06 18:52:54.255,,x
17771,VELO,2022/10/06 18:53:39.390,,x
111326,VELO,2022/10/06 18:53:43.122,,x
17773,VELO,2022/10/06 18:53:51.520,x,
17774,VL,2022/10/06 18:53:54.787,,x
111328,VELO,2022/10/06 18:54:01.654,,x
111329,VELO,2022/10/06 18:54:04.721,,x
17777,VELO,2022/10/06 18:54:06.321,,x
17785,EDPM,2022/10/06 18:54:40.254,,x
17786,VELO,2022/10/06 18:54:42.520,,x
17791,VL,2022/10/06 18:54:57.455,,x
17793,VL,2022/10/06 18:55:49.188,,x
17794,VL,2022/10/06 18:55:52.388,,x
17795,VL,2022/10/06 18:55:55.520,,x
17796,VL,2022/10/06 18:56:00.520,,x
17797,VELO,2022/10/06 18:56:46.920,,x
17800,VL,2022/10/06 18:57:38.788,,x
17801,VL,2022/10/06 18:58:04.251,,x
17802,VELO,2022/10/06 18:58:38.451,,x
17803,VL,2022/10/06 18:58:57.651,,x
17807,VELO,2022/10/06 18:59:38.451,,x
17808,VL,2022/10/06 18:59:46.453,,x
17809,VL,2022/10/06 18:59:50.653,,x
17810,VELO,2022/10/06 19:00:44.454,,x
17812,VELO,2022/10/06 19:01:29.583,,x
17815,VELO,2022/10/06 19:01:55.650,,x
17816,VELO,2022/10/06 19:01:56.050,,x
17819,VELO,2022/10/06 19:01:57.917,,x
17817,VELO,2022/10/06 19:01:58.117,,x
17822,VELO,2022/10/06 19:01:58.184,x,
17823,VELO,2022/10/06 19:02:22.915,x,
17824,VELO,2022/10/06 19:02:32.650,,x
111344,VL,2022/10/06 19:02:34.050,x,
17829,VELO,2022/10/06 19:03:13.583,,x
17830,VELO,2022/10/06 19:03:35.848,,x
17831,VELO,2022/10/06 19:03:36.315,,x
17836,VL,2022/10/06 19:04:21.248,,x
17837,VL,2022/10/06 19:04:30.715,,x
17841,VELO,2022/10/06 19:06:38.979,,x
17842,VL,2022/10/06 19:06:46.915,,x
17843,VELO,2022/10/06 19:07:05.847,,x
17844,VELO,2022/10/06 19:07:24.580,,x
111361,VELO,2022/10/06 19:07:44.982,x,
17867,VELO,2022/10/06 19:08:49.714,,x
17869,VELO,2022/10/06 19:09:33.713,,x
111366,VELO,2022/10/06 19:10:40.179,x,
111367,VL,2022/10/06 19:10:43.112,x,
17873,VELO,2022/10/06 19:11:16.243,,x
17874,VELO,2022/10/06 19:11:38.112,,x
17875,VELO,2022/10/06 19:11:38.512,,x
17881,VELO,2022/10/06 19:13:02.243,,x
17886,VELO,2022/10/06 19:15:20.708,x,
17887,VELO,2022/10/06 19:15:34.440,,x
17888,VELO,2022/10/06 19:15:35.240,x,
17894,VELO,2022/10/06 19:16:45.707,x,
17912,VELO,2022/10/06 19:17:23.643,,x
17914,VELO,2022/10/06 19:18:24.573,,x
111377,VELO,2022/10/06 19:18:52.975,,x
17916,VL,2022/10/06 19:19:22.643,,x
17917,VL,2022/10/06 19:19:28.108,,x
17918,VL,2022/10/06 19:20:09.975,,x
17919,VL,2022/10/06 19:20:17.572,,x
17920,VELO,2022/10/06 19:20:37.572,,x
17930,EDPM,2022/10/06 19:20:54.106,,x
17931,VELO,2022/10/06 19:20:57.240,,x
17934,VL,2022/10/06 19:22:04.571,,x
17935,VL,2022/10/06 19:22:12.171,,x
111382,VL,2022/10/06 19:22:19.706,x,
17936,VL,2022/10/06 19:22:52.904,,x
17950,VELO,2022/10/06 19:23:32.903,,x
17962,VELO,2022/10/06 19:25:13.569,,x
17964,VELO,2022/10/06 19:25:50.438,,x
17967,VELO,2022/10/06 19:26:22.437,,x
17970,VELO,2022/10/06 19:27:26.301,,x
17972,VELO,2022/10/06 19:28:06.901,,x
17974,VL,2022/10/06 19:28:20.036,,x
111409,VELO,2022/10/06 19:29:08.435,x,
17976,VL,2022/10/06 19:29:31.437,,x
17977,VL,2022/10/06 19:29:47.168,,x
17978,VELO,2022/10/06 19:30:31.265,,x
17979,VELO,2022/10/06 19:30:32.132,,x
17980,VELO,2022/10/06 19:31:33.133,,x
17981,VELO,2022/10/06 19:32:02.965,,x
17982,VELO,2022/10/06 19:32:44.032,,x
17983,VELO,2022/10/06 19:32:54.298,x,
111411,MOTO,2022/10/06 19:33:03.232,x,
17985,VELO,2022/10/06 19:34:34.262,x,
17986,VL,2022/10/06 19:34:41.797,,x
17987,VL,2022/10/06 19:34:50.661,,x
17988,VELO,2022/10/06 19:34:53.462,,x
17989,VL,2022/10/06 19:35:46.795,,x
17990,VELO,2022/10/06 19:35:51.995,,x
17991,VELO,2022/10/06 19:36:04.928,,x
17993,VELO,2022/10/06 19:36:10.661,,x
111420,EDPM,2022/10/06 19:37:26.529,x,
111427,VELO,2022/10/06 19:37:31.796,x,
17999,VL,2022/10/06 19:37:47.663,,x
18000,VL,2022/10/06 19:38:45.062,,x
18001,VL,2022/10/06 19:39:00.261,,x
111431,VL,2022/10/06 19:39:37.926,x,
18004,VELO,2022/10/06 19:40:04.195,,x
18005,VELO,2022/10/06 19:40:05.862,x,
18006,VELO,2022/10/06 19:40:06.395,x,
18007,VELO,2022/10/06 19:40:44.062,x,
18008,VL,2022/10/06 19:42:17.459,,x
18012,VELO,2022/10/06 19:43:29.729,x,
18023,VELO,2022/10/06 19:44:23.722,x,
111450,VELO,2022/10/06 19:44:33.590,,x
111461,VELO,2022/10/06 19:49:00.724,,x
18032,VELO,2022/10/06 19:49:01.456,,x
18036,VELO,2022/10/06 19:49:32.790,,x
18038,VELO,2022/10/06 19:50:04.856,,x
18039,VL,2022/10/06 19:51:06.122,,x
18044,VELO,2022/10/06 19:51:23.987,,x
18046,VELO,2022/10/06 19:51:39.722,,x
111462,VELO,2022/10/06 19:51:43.520,x,
111464,VELO,2022/10/06 19:55:08.251,,x
18061,VELO,2022/10/06 19:55:21.321,,x
18062,VELO,2022/10/06 19:55:27.051,,x
18073,VELO,2022/10/06 19:57:12.051,,x
18075,VELO,2022/10/06 19:58:19.516,,x
111470,VELO,2022/10/06 19:58:29.448,,x
18079,MOTO,2022/10/06 19:59:13.116,,x
18078,VELO,2022/10/06 19:59:13.249,,x
18082,VELO,2022/10/06 19:59:44.049,x,
18084,VELO,2022/10/06 20:04:27.980,,x
18085,VL,2022/10/06 20:04:32.112,,x
18102,VELO,2022/10/06 20:05:26.914,x,
18113,VL,2022/10/06 20:05:46.379,,x
18114,VELO,2022/10/06 20:06:06.779,,x
18116,VL,2022/10/06 20:07:36.712,,x
18117,VELO,2022/10/06 20:07:39.578,,x
111499,VELO,2022/10/06 20:08:38.376,,x
111500,VELO,2022/10/06 20:08:39.443,,x
111501,VELO,2022/10/06 20:08:39.910,,x
18119,VELO,2022/10/06 20:08:42.911,,x
111506,VELO,2022/10/06 20:12:00.976,,x
18127,VELO,2022/10/06 20:12:41.910,,x
18128,VELO,2022/10/06 20:12:42.710,,x
18133,VELO,2022/10/06 20:13:38.441,,x
18135,VELO,2022/10/06 20:13:39.108,x,
18134,VELO,2022/10/06 20:13:40.108,,x
18137,VELO,2022/10/06 20:14:20.173,,x
18139,VELO,2022/10/06 20:14:20.173,,x
18140,VELO,2022/10/06 20:14:20.507,,x
18141,VELO,2022/10/06 20:14:22.307,,x
18142,VELO,2022/10/06 20:14:24.440,,x
18144,VELO,2022/10/06 20:16:02.908,,x
111507,VELO,2022/10/06 20:16:09.773,x,
18151,VL,2022/10/06 20:17:28.503,,x
18153,VELO,2022/10/06 20:17:52.039,,x
18156,MOTO,2022/10/06 20:19:12.306,,x
18157,VELO,2022/10/06 20:21:43.103,x,
18175,VELO,2022/10/06 20:26:24.534,,x
18176,VELO,2022/10/06 20:27:12.234,,x
18177,VL,2022/10/06 20:27:17.634,,x
18182,VL,2022/10/06 20:29:27.766,,x
111527,VELO,2022/10/06 20:30:28.730,x,
111531,VELO,2022/10/06 20:30:32.396,x,
18184,VL,2022/10/06 20:33:07.760,,x
111532,VELO,2022/10/06 20:33:20.360,,x
18188,VELO,2022/10/06 20:35:29.261,,x
18189,VL,2022/10/06 20:36:29.260,,x
18190,VELO,2022/10/06 20:41:12.090,,x
18191,VELO,2022/10/06 20:46:59.417,,x
18193,VELO,2022/10/06 20:48:06.684,,x
18196,VELO,2022/10/06 20:48:47.286,x,
111547,VELO,2022/10/06 20:51:25.318,x,
18199,VL,2022/10/06 20:52:06.282,,x
111551,MOTO,2022/10/06 21:00:57.912,x,
18204,VL,2022/10/06 21:11:06.273,,x
18205,VELO,2022/10/06 21:15:12.704,,x
18208,EDPM,2022/10/06 21:15:45.068,,x
18209,VL,2022/10/06 21:18:19.399,,x
18211,VELO,2022/10/06 21:30:47.926,,x
18212,VELO,2022/10/06 21:30:47.992,,x
18213,VELO,2022/10/06 21:30:48.326,,x
18214,VELO,2022/10/06 21:30:48.592,,x
111570,VELO,2022/10/06 21:36:45.291,x,
18218,VL,2022/10/06 21:38:01.490,,x
18219,VELO,2022/10/06 21:46:28.215,,x
18220,VELO,2022/10/06 21:46:28.714,,x
18221,VELO,2022/10/06 21:51:45.899,,x
18222,MOTO,2022/10/06 21:54:11.163,,x
18223,VL,2022/10/06 21:59:47.890,,x
18224,MOTO,2022/10/06 22:02:09.623,,x
18226,VL,2022/10/06 22:04:18.558,,x
111575,VELO,2022/10/06 22:04:19.492,,x
111588,UT,2022/10/06 22:06:25.821,x,
111591,VL,2022/10/06 22:06:37.421,x,
18258,VL,2022/10/06 22:07:15.888,,x
18330,VL,2022/10/06 22:13:11.218,,x
111625,VL,2022/10/06 22:20:28.146,x,
111628,VELO,2022/10/06 22:23:01.944,x,
111629,UT,2022/10/06 22:23:41.812,x,
18815,VELO,2022/10/06 22:29:47.407,,x
18816,VL,2022/10/06 22:34:46.604,,x
18817,VELO,2022/10/06 22:34:53.470,,x
18834,UT,2022/10/06 22:38:17.567,,x
111712,VELO,2022/10/06 22:43:21.301,x,
18852,VELO,2022/10/06 22:47:14.098,,x
18863,VELO,2022/10/06 22:50:56.832,,x
111722,VELO,2022/10/06 22:51:00.562,x,
111724,VELO,2022/10/06 22:51:11.230,,x
111740,VELO,2022/10/06 23:02:43.087,x,
18897,VL,2022/10/06 23:20:32.144,,x
111742,VELO,2022/10/06 23:26:31.605,x,
111743,VL,2022/10/06 23:28:49.006,x,
111745,VL,2022/10/06 23:29:23.605,x,
18902,VL,2022/10/06 23:30:33.203,,x
18903,VL,2022/10/06 23:31:15.272,,x
18904,VL,2022/10/06 23:31:31.337,,x
111746,VELO,2022/10/06 23:32:47.471,,x
111748,VELO,2022/10/06 23:54:54.852,x,
111750,VELO,2022/10/07 00:15:10.290,x,
18914,VELO,2022/10/07 01:03:29.295,,x
111751,VELO,2022/10/07 01:07:19.423,x,
111777,VELO,2022/10/07 02:30:07.690,x,
111779,VELO,2022/10/07 02:43:26.483,x,
111785,VELO,2022/10/07 02:43:31.616,x,
111793,VELO,2022/10/07 02:43:44.549,x,
111816,PL_1,2022/10/07 04:45:06.544,x,
111818,UT,2022/10/07 04:46:36.809,x,
19019,VL,2022/10/07 04:48:31.339,,x
19015,UT,2022/10/07 04:48:34.207,,x
111831,VL,2022/10/07 05:00:45.899,x,
111835,VELO,2022/10/07 05:09:19.825,x,
19024,UT,2022/10/07 05:09:22.426,,x
19032,VL,2022/10/07 05:09:58.357,,x
111846,VELO,2022/10/07 05:24:28.817,x,
111847,VL,2022/10/07 05:45:18.670,x,
19039,VL,2022/10/07 05:46:04.037,,x
111850,VL,2022/10/07 05:47:42.901,x,
111852,VL,2022/10/07 05:56:01.331,x,
19044,VL,2022/10/07 06:23:08.914,,x
111859,VL,2022/10/07 06:47:46.635,x,
111867,VL,2022/10/07 06:58:30.759,x,
111870,VELO,2022/10/07 06:59:21.159,x,
111871,VELO,2022/10/07 06:59:37.558,x,
111876,VL,2022/10/07 07:01:50.292,x,
111888,UT,2022/10/07 07:10:19.230,x,
111891,VL,2022/10/07 07:13:17.297,x,
111897,VL,2022/10/07 07:15:23.462,x,
111906,VL,2022/10/07 07:17:47.392,x,
19078,VELO,2022/10/07 07:17:53.825,,x
19083,VELO,2022/10/07 07:18:51.659,,x
111913,VELO,2022/10/07 07:23:16.790,x,
111916,VL,2022/10/07 07:29:04.953,x,
111922,VELO,2022/10/07 07:29:21.653,x,
111924,VL,2022/10/07 07:29:47.019,x,
111925,VL,2022/10/07 07:30:00.687,x,
111926,VL,2022/10/07 07:31:07.151,x,
111929,VL,2022/10/07 07:33:06.384,x,
111930,VL,2022/10/07 07:33:29.717,x,
111931,VL,2022/10/07 07:33:52.617,x,
19112,EDPM,2022/10/07 07:35:27.781,x,
19110,VELO,2022/10/07 07:35:28.681,,x
111942,VELO,2022/10/07 07:38:01.781,x,
19116,VELO,2022/10/07 07:38:24.780,,x
111954,VL,2022/10/07 07:38:44.878,x,
111967,VELO,2022/10/07 07:40:50.645,x,
111968,VELO,2022/10/07 07:40:58.579,x,
19126,VL,2022/10/07 07:41:25.245,,x
111977,VL,2022/10/07 07:41:36.012,x,
111980,VL,2022/10/07 07:41:38.713,x,
19132,UT,2022/10/07 07:41:43.745,,x
111983,VELO,2022/10/07 07:42:11.547,x,
111984,VELO,2022/10/07 07:42:13.680,x,
111989,VL,2022/10/07 07:42:23.411,x,
111991,VL,2022/10/07 07:42:24.845,x,
111992,VELO,2022/10/07 07:42:43.044,x,
111997,VELO,2022/10/07 07:42:46.844,x,
112016,VELO,2022/10/07 07:43:57.645,x,
112028,VELO,2022/10/07 07:44:21.578,x,
112033,VELO,2022/10/07 07:44:39.842,x,
112054,VELO,2022/10/07 07:45:09.511,x,
112060,VL,2022/10/07 07:45:17.643,x,
112062,VELO,2022/10/07 07:45:41.209,x,
112063,VELO,2022/10/07 07:45:43.509,x,
112064,VELO,2022/10/07 07:45:48.174,x,
19178,VELO,2022/10/07 07:45:57.076,x,
112070,VELO,2022/10/07 07:46:11.642,x,
19182,VELO,2022/10/07 07:46:14.408,,x
112076,VELO,2022/10/07 07:46:30.408,x,
19189,VELO,2022/10/07 07:46:40.942,,x
112080,VL,2022/10/07 07:46:54.109,x,
112083,VELO,2022/10/07 07:47:15.875,x,
112085,VL,2022/10/07 07:47:16.642,x,
112090,VELO,2022/10/07 07:47:18.308,x,
112097,VELO,2022/10/07 07:47:34.908,x,
112101,VELO,2022/10/07 07:47:38.074,x,
19204,VELO,2022/10/07 07:47:41.675,x,
112104,VL,2022/10/07 07:47:42.842,x,
112105,VELO,2022/10/07 07:47:56.308,x,
112106,VELO,2022/10/07 07:47:57.342,x,
112109,VELO,2022/10/07 07:47:58.008,x,
112117,UT,2022/10/07 07:48:46.308,x,
112119,VL,2022/10/07 07:48:55.742,x,
112120,EDPM,2022/10/07 07:48:56.442,x,
19218,EDPM,2022/10/07 07:48:58.308,x,
112127,VELO,2022/10/07 07:49:06.375,x,
112128,EDPM,2022/10/07 07:49:23.475,x,
112133,VELO,2022/10/07 07:49:28.373,x,
19229,EDPM,2022/10/07 07:49:28.774,x,
112141,VELO,2022/10/07 07:50:00.238,x,
112145,VELO,2022/10/07 07:50:02.639,x,
112152,VELO,2022/10/07 07:50:04.439,x,
112154,VELO,2022/10/07 07:50:07.404,x,
112155,VELO,2022/10/07 07:50:07.472,x,
112159,VELO,2022/10/07 07:50:13.741,x,
112166,VL,2022/10/07 07:50:19.939,x,
112170,VL,2022/10/07 07:50:22.373,x,
112174,VL,2022/10/07 07:50:26.773,x,
112185,VL,2022/10/07 07:50:33.875,x,
112188,VELO,2022/10/07 07:50:44.239,x,
112195,VELO,2022/10/07 07:50:50.842,x,
19262,VL,2022/10/07 07:50:53.039,,x
112197,VELO,2022/10/07 07:50:55.104,x,
112200,VELO,2022/10/07 07:51:03.606,x,
112204,VELO,2022/10/07 07:51:29.606,x,
112207,VELO,2022/10/07 07:51:30.972,x,
112213,VELO,2022/10/07 07:51:33.937,x,
112216,VELO,2022/10/07 07:51:36.305,x,
112226,VL,2022/10/07 07:51:46.371,x,
112228,VL,2022/10/07 07:51:49.872,x,
112232,VELO,2022/10/07 07:51:58.640,x,
112234,VELO,2022/10/07 07:51:58.706,x,
112238,VL,2022/10/07 07:52:01.274,x,
112249,VELO,2022/10/07 07:52:06.140,x,
19308,VELO,2022/10/07 07:52:09.672,,x
19311,VELO,2022/10/07 07:52:10.304,,x
112253,VELO,2022/10/07 07:52:10.705,x,
112257,VELO,2022/10/07 07:52:12.005,x,
112258,VELO,2022/10/07 07:52:12.138,x,
112259,VELO,2022/10/07 07:52:33.272,x,
112264,VELO,2022/10/07 07:52:37.405,x,
112265,VELO,2022/10/07 07:52:48.703,x,
112266,VELO,2022/10/07 07:52:52.071,x,
112269,VELO,2022/10/07 07:52:53.737,x,
112271,VELO,2022/10/07 07:52:57.273,x,
112278,MOTO,2022/10/07 07:53:14.239,x,
112282,VELO,2022/10/07 07:53:19.607,x,
112283,MOTO,2022/10/07 07:53:20.641,x,
112285,VL,2022/10/07 07:53:22.708,x,
19330,VELO,2022/10/07 07:53:26.772,x,
112286,VELO,2022/10/07 07:53:28.839,x,
112293,VELO,2022/10/07 07:53:53.205,x,
112296,VL,2022/10/07 07:53:56.572,x,
112297,VL,2022/10/07 07:54:11.104,x,
112299,VELO,2022/10/07 07:54:11.338,x,
112301,VELO,2022/10/07 07:54:13.939,x,
112305,VL,2022/10/07 07:54:22.570,x,
112306,VELO,2022/10/07 07:54:25.036,x,
112308,VL,2022/10/07 07:54:33.804,x,
112309,VELO,2022/10/07 07:54:52.304,x,
112318,VELO,2022/10/07 07:55:03.736,x,
112319,VL,2022/10/07 07:55:04.303,x,
112322,VELO,2022/10/07 07:55:13.736,x,
19372,VELO,2022/10/07 07:55:20.703,x,
112331,VELO,2022/10/07 07:55:26.983,x,
112337,VL,2022/10/07 07:55:51.737,x,
112346,VL,2022/10/07 07:56:01.938,x,
112348,VELO,2022/10/07 07:56:02.904,x,
112353,VELO,2022/10/07 07:56:08.236,x,
112354,VELO,2022/10/07 07:56:08.236,x,
112359,VELO,2022/10/07 07:56:09.604,x,
112361,VELO,2022/10/07 07:56:11.870,x,
112365,VELO,2022/10/07 07:56:13.469,x,
112367,VELO,2022/10/07 07:56:14.070,x,
112372,VL,2022/10/07 07:56:18.636,x,
112373,VL,2022/10/07 07:56:19.136,x,
112382,VELO,2022/10/07 07:56:28.771,x,
112385,VELO,2022/10/07 07:56:29.404,x,
112388,VL,2022/10/07 07:56:35.202,x,
112398,VELO,2022/10/07 07:56:46.003,x,
112399,VELO,2022/10/07 07:56:46.503,x,
112400,VL,2022/10/07 07:57:08.070,x,
112413,VELO,2022/10/07 07:57:34.303,x,
112418,VL,2022/10/07 07:57:44.100,x,
112421,VELO,2022/10/07 07:57:45.201,x,
19414,VL,2022/10/07 07:57:49.667,,x
112423,VELO,2022/10/07 07:57:55.400,x,
112426,VELO,2022/10/07 07:57:58.001,x,
112427,VELO,2022/10/07 07:58:19.269,x,
112430,VELO,2022/10/07 07:58:24.567,x,
112442,VELO,2022/10/07 07:58:47.203,x,
112447,VELO,2022/10/07 07:58:50.634,x,
19441,VELO,2022/10/07 07:58:56.170,,x
19451,VELO,2022/10/07 08:00:03.066,x,
112463,VELO,2022/10/07 08:00:03.199,x,
19452,VELO,2022/10/07 08:00:04.567,x,
19453,VELO,2022/10/07 08:00:08.100,x,
112466,MOTO,2022/10/07 08:00:22.234,x,
112467,VELO,2022/10/07 08:00:24.567,x,
112468,VL,2022/10/07 08:00:26.434,x,
112469,VELO,2022/10/07 08:00:26.567,x,
19460,VL,2022/10/07 08:00:28.434,,x
19462,VELO,2022/10/07 08:00:28.901,x,
19465,VELO,2022/10/07 08:00:42.167,x,
112471,VELO,2022/10/07 08:00:47.934,x,
112472,VELO,2022/10/07 08:00:54.836,x,
112474,UT,2022/10/07 08:00:57.134,x,
112479,VELO,2022/10/07 08:01:08.267,x,
19470,VELO,2022/10/07 08:01:36.800,x,
112483,VL,2022/10/07 08:01:37.100,x,
19472,VELO,2022/10/07 08:02:04.333,x,
112486,VELO,2022/10/07 08:02:17.633,x,
112492,VL,2022/10/07 08:02:21.634,x,
112498,VL,2022/10/07 08:03:48.132,x,
112499,VL,2022/10/07 08:03:49.900,x,
112500,EDPM,2022/10/07 08:03:56.397,x,
19481,EDPM,2022/10/07 08:04:00.797,x,
112505,VELO,2022/10/07 08:04:03.164,x,
19484,VL,2022/10/07 08:04:11.698,,x
112510,VELO,2022/10/07 08:04:21.164,x,
112511,VL,2022/10/07 08:04:56.797,x,
112512,VL,2022/10/07 08:04:59.631,x,
112513,VL,2022/10/07 08:05:36.263,x,
112514,VELO,2022/10/07 08:05:43.364,x,
112516,VELO,2022/10/07 08:05:46.263,x,
112517,VL,2022/10/07 08:06:00.664,x,
112518,VELO,2022/10/07 08:06:52.597,x,
19498,PL_1,2022/10/07 08:07:16.664,,x
112519,VL,2022/10/07 08:07:19.997,x,
112521,EDPM,2022/10/07 08:07:26.264,x,
19500,EDPM,2022/10/07 08:07:31.631,x,
112522,VL,2022/10/07 08:08:44.195,x,
112523,VL,2022/10/07 08:08:52.796,x,
112525,VELO,2022/10/07 08:09:09.562,x,
112526,VELO,2022/10/07 08:10:25.094,x,
19507,VELO,2022/10/07 08:10:40.595,x,
112527,VELO,2022/10/07 08:10:43.162,x,
112533,VELO,2022/10/07 08:11:14.061,x,
112539,VL,2022/10/07 08:11:25.561,x,
112545,VELO,2022/10/07 08:12:17.561,x,
112547,VELO,2022/10/07 08:12:19.361,x,
112549,VL,2022/10/07 08:12:31.428,x,
112552,VELO,2022/10/07 08:12:57.761,x,
19533,VELO,2022/10/07 08:12:59.361,,x
19535,VELO,2022/10/07 08:13:13.625,x,
112554,VL,2022/10/07 08:13:19.559,x,
112555,VL,2022/10/07 08:13:28.125,x,
112556,VELO,2022/10/07 08:13:41.093,x,
112564,VELO,2022/10/07 08:14:07.093,x,
19542,VL,2022/10/07 08:14:09.227,,x
112565,VL,2022/10/07 08:14:25.692,x,
112569,VELO,2022/10/07 08:14:38.592,x,
112572,VELO,2022/10/07 08:14:45.492,x,
112574,VL,2022/10/07 08:14:54.392,x,
112575,VL,2022/10/07 08:16:21.858,x,
112585,VELO,2022/10/07 08:16:30.659,x,
112586,VELO,2022/10/07 08:16:31.427,x,
112588,VELO,2022/10/07 08:16:51.626,x,
112594,VELO,2022/10/07 08:17:08.326,x,
112597,VELO,2022/10/07 08:17:12.258,x,
112598,VL,2022/10/07 08:17:42.191,x,
19571,VELO,2022/10/07 08:17:43.025,,x
112599,VL,2022/10/07 08:18:02.125,x,
112602,VELO,2022/10/07 08:18:03.925,x,
112603,VELO,2022/10/07 08:18:06.725,x,
112605,VL,2022/10/07 08:18:07.225,x,
112611,VELO,2022/10/07 08:18:28.890,x,
112612,VELO,2022/10/07 08:18:32.457,x,
112614,VELO,2022/10/07 08:19:25.555,x,
19587,VELO,2022/10/07 08:19:41.988,x,
112619,VELO,2022/10/07 08:19:46.756,x,
112626,VL,2022/10/07 08:20:06.756,x,
19592,VELO,2022/10/07 08:20:10.957,,x
112627,VELO,2022/10/07 08:20:54.819,x,
112634,VELO,2022/10/07 08:22:02.955,x,
112635,EDPM,2022/10/07 08:22:04.455,x,
112637,VELO,2022/10/07 08:22:07.153,x,
112638,VELO,2022/10/07 08:22:07.986,x,
19598,EDPM,2022/10/07 08:22:09.218,x,
112639,VELO,2022/10/07 08:22:09.919,x,
112640,VL,2022/10/07 08:22:26.055,x,
112641,VL,2022/10/07 08:22:33.285,x,
19611,VELO,2022/10/07 08:22:41.987,,x
112642,VL,2022/10/07 08:22:45.287,x,
112646,VELO,2022/10/07 08:23:01.021,x,
112649,VELO,2022/10/07 08:23:04.954,x,
112651,VELO,2022/10/07 08:23:06.186,x,
112656,VELO,2022/10/07 08:23:18.253,x,
19628,VELO,2022/10/07 08:23:35.355,x,
19629,VELO,2022/10/07 08:23:46.387,,x
112666,VELO,2022/10/07 08:24:27.422,x,
112667,VELO,2022/10/07 08:24:31.920,x,
112668,VELO,2022/10/07 08:24:32.821,x,
112669,VELO,2022/10/07 08:24:33.721,x,
112670,VELO,2022/10/07 08:24:33.788,x,
112671,VL,2022/10/07 08:24:48.185,x,
112675,VELO,2022/10/07 08:24:50.687,x,
112676,VL,2022/10/07 08:25:03.853,x,
112677,VELO,2022/10/07 08:25:12.116,x,
112678,VL,2022/10/07 08:25:12.183,x,
