ID,Catégorie,Horodate,détection de départ,détection de sortie,REMARQUE
10107,MOTO,2022/10/07 07:56:14.314,E,S3,
10120,VL,2022/10/07 07:56:52.731,E,S2,
10124,VELO,2022/10/07 07:57:06.197,E,S2,
10128,VL,2022/10/07 07:57:10.797,E,S2,
10133,VELO,2022/10/07 07:57:23.398,E,S2,
10135,UT,2022/10/07 07:57:31.766,S2,E,
10145,VL,2022/10/07 07:58:01.099,E,S2,
10147,VL,2022/10/07 07:58:07.032,E,S2,
10148,VL,2022/10/07 07:58:12.131,E,S3,
10151,VL,2022/10/07 07:58:23.648,E,S2,
10154,VL,2022/10/07 07:58:39.650,E,S2,
10157,VL,2022/10/07 07:58:44.249,E,S2,
10168,MOTO,2022/10/07 07:59:10.830,E,S2,
10192,VL,2022/10/07 08:00:19.647,E,S2,
10201,UT,2022/10/07 08:00:39.115,E,S3,
10203,VL,2022/10/07 08:00:47.782,E,S2,
10209,VL,2022/10/07 08:01:15.181,E,S2,
10265,VL,2022/10/07 08:04:02.746,E,S3,
10266,VL,2022/10/07 08:04:07.479,E,S2,
10276,VL,2022/10/07 08:04:32.149,E,S2,
10280,VL,2022/10/07 08:04:51.230,E,S2,
10281,VELO,2022/10/07 08:05:05.432,E,S2,
10286,VL,2022/10/07 08:05:17.432,E,S2,
10297,VL,2022/10/07 08:06:42.297,E,S2,
10298,VL,2022/10/07 08:06:50.632,E,S2,
10342,VL,2022/10/07 08:08:35.715,E,S2,
10356,VL,2022/10/07 08:08:58.649,E,S2,
10357,VL,2022/10/07 08:09:03.980,E,S2,
10364,VL,2022/10/07 08:10:14.746,E,S2,
10365,VL,2022/10/07 08:10:16.880,E,S2,
10368,VL,2022/10/07 08:10:18.347,S2,E,
10376,VL,2022/10/07 08:12:06.647,S2,E,
10378,VL,2022/10/07 08:12:19.514,S2,S2,demi-tour
10406,VL,2022/10/07 08:14:55.996,E,S2,
10409,VL,2022/10/07 08:16:08.146,S2,E,
10415,VL,2022/10/07 08:16:49.063,E,S2,
10416,VL,2022/10/07 08:16:59.263,E,S2,
10425,VL,2022/10/07 08:19:01.080,E,S3,
10426,VL,2022/10/07 08:19:25.614,E,S3,
10427,UT,2022/10/07 08:19:30.814,S2,S1,
10516,VL,2022/10/07 08:20:40.230,E,S2,
10540,VL,2022/10/07 08:23:06.897,E,S3,
10548,VL,2022/10/07 08:23:34.415,E,S2,
10586,VL,2022/10/07 08:24:31.081,E,S2,
10625,VL,2022/10/07 08:25:02.031,E,S2,
10644,VL,2022/10/07 08:26:13.364,S2,E,
10652,VL,2022/10/07 08:27:27.098,S2,S3,
10695,PL_1,2022/10/07 08:31:10.297,S1,S2,
10700,PL_1,2022/10/07 08:31:24.963,S2,E,
10712,PL_1,2022/10/07 08:31:54.897,S2,S1,
10720,VL,2022/10/07 08:32:19.165,E,S2,
10738,UT,2022/10/07 08:33:29.146,S2,S3,
10761,VL,2022/10/07 08:34:47.547,S2,E,
10794,VL,2022/10/07 08:37:47.312,S2,E,
10802,VL,2022/10/07 08:38:52.379,E,S2,
10805,VL,2022/10/07 08:38:54.446,S2,S3,
10806,VL,2022/10/07 08:38:58.981,E,S3,
10811,VL,2022/10/07 08:39:28.646,E,S2,
10812,VL,2022/10/07 08:40:21.398,S2,E,
10815,VL,2022/10/07 08:41:22.066,E,S2,
10818,VL,2022/10/07 08:41:37.461,S2,E,
10826,VL,2022/10/07 08:41:45.465,S3,E,
10831,VL,2022/10/07 08:43:01.064,E,S2,
10834,VL,2022/10/07 08:44:13.897,E,S2,
10836,VL,2022/10/07 08:44:19.699,E,S2,
10844,UT,2022/10/07 08:44:34.363,E,S2,
10852,VL,2022/10/07 08:45:36.016,E,S2,
10854,VL,2022/10/07 08:45:40.149,E,S2,
10855,VL,2022/10/07 08:45:48.746,S2,E,
10859,VL,2022/10/07 08:46:22.097,E,S3,
10861,VL,2022/10/07 08:46:50.815,E,S2,
10863,VL,2022/10/07 08:48:56.564,E,S2,
10869,VL,2022/10/07 08:49:10.098,E,S2,
10872,VL,2022/10/07 08:49:31.030,S2,E,
10882,VL,2022/10/07 08:50:23.232,E,S3,
10885,VELO,2022/10/07 08:50:35.565,E,S2,
10893,VL,2022/10/07 08:50:53.763,E,S3,
10906,VL,2022/10/07 08:52:50.213,S2,E,
10913,VL,2022/10/07 08:53:59.747,E,S2,
10925,VL,2022/10/07 08:56:04.847,S2,E,
10928,VL,2022/10/07 08:57:31.581,S2,E,
10930,VELO,2022/10/07 08:58:32.581,E,S2,
10931,VL,2022/10/07 08:59:50.115,E,S2,
10940,VL,2022/10/07 09:02:05.215,S2,S1,
10943,VELO,2022/10/07 09:02:13.813,E,S2,
10945,UT,2022/10/07 09:02:15.946,E,S2,
10958,VL,2022/10/07 09:02:37.747,E,S3,
10960,VL,2022/10/07 09:02:55.882,E,S2,
10962,MOTO,2022/10/07 09:05:21.099,E,S2,
10963,VL,2022/10/07 09:06:17.881,E,S2,
10967,VL,2022/10/07 09:07:07.215,E,S2,
10968,VL,2022/10/07 09:07:46.230,E,S2,
10995,VL,2022/10/07 09:10:47.348,E,S2,
11004,VL,2022/10/07 09:11:13.279,E,S2,
11009,VL,2022/10/07 09:11:23.081,E,S2,
11016,VL,2022/10/07 09:12:30.879,S2,S2,demi-tour
11020,VL,2022/10/07 09:12:40.746,E,S2,
11028,VL,2022/10/07 09:14:05.065,E,S3,
11038,VL,2022/10/07 09:14:36.464,E,S2,
11043,VL,2022/10/07 09:15:26.449,E,S2,
11044,VL,2022/10/07 09:15:30.382,S2,E,
11047,VL,2022/10/07 09:16:14.179,E,S2,
11049,VL,2022/10/07 09:16:23.981,S2,E,
11055,VL,2022/10/07 09:17:13.580,E,S2,
11060,VL,2022/10/07 09:17:22.047,E,S2,
11063,VL,2022/10/07 09:17:28.048,E,S2,
11064,VL,2022/10/07 09:17:39.180,E,S2,
11066,VL,2022/10/07 09:17:43.114,E,S2,
11090,UT,2022/10/07 09:19:42.715,E,S2,
11092,UT,2022/10/07 09:19:45.450,E,S2,
11102,VL,2022/10/07 09:21:11.296,E,S2,
11211,VL,2022/10/07 09:22:42.699,S2,E,
11214,VL,2022/10/07 09:22:57.431,S2,E,
11217,VL,2022/10/07 09:23:05.630,E,S2,
11218,VL,2022/10/07 09:23:09.297,S2,E,
11221,VL,2022/10/07 09:23:23.564,E,S2,
11225,VL,2022/10/07 09:23:33.365,E,S2,
11227,VL,2022/10/07 09:23:49.431,E,S2,
11229,VL,2022/10/07 09:24:01.764,E,S2,
11234,VL,2022/10/07 09:24:22.031,E,S2,
11237,VL,2022/10/07 09:24:32.863,E,S2,
11246,VELO,2022/10/07 09:24:53.413,E,S2,
11248,VL,2022/10/07 09:24:55.481,E,S2,
11253,MOTO,2022/10/07 09:25:04.281,E,S2,
11255,UT,2022/10/07 09:26:37.813,E,S2,
11268,VL,2022/10/07 09:27:52.113,E,S2,
11269,VL,2022/10/07 09:27:59.782,E,S2,
11277,VL,2022/10/07 09:28:11.981,E,S2,
11320,EDPM,2022/10/07 09:29:00.997,E,S1,
11385,VL,2022/10/07 09:29:24.113,S2,E,
11415,VL,2022/10/07 09:30:06.649,E,S2,
11419,VL,2022/10/07 09:30:10.448,E,S3,
11420,VL,2022/10/07 09:30:13.246,E,S2,
11422,VL,2022/10/07 09:30:26.048,E,S2,
11445,VL,2022/10/07 09:31:12.664,S2,E,
11461,PL_1,2022/10/07 09:31:32.079,E,S2,
11498,VL,2022/10/07 09:32:44.546,S2,E,
11507,UT,2022/10/07 09:33:05.479,S2,E,
11512,MOTO,2022/10/07 09:33:09.213,S2,E,
11547,VELO,2022/10/07 09:33:43.747,E,S2,
11569,VL,2022/10/07 09:34:07.615,S2,E,
11571,VL,2022/10/07 09:34:13.680,S2,E,
11572,VL,2022/10/07 09:34:23.547,E,S2,
11585,VL,2022/10/07 09:34:46.764,E,S2,
11612,VL,2022/10/07 09:35:32.298,E,S2,
11616,VL,2022/10/07 09:35:35.630,E,S2,
11637,MOTO,2022/10/07 09:36:03.963,E,S2,
11645,VL,2022/10/07 09:36:16.433,S2,E,
11649,VL,2022/10/07 09:36:22.915,S2,E,
11662,VL,2022/10/07 09:36:33.813,S2,E,
11665,VL,2022/10/07 09:36:37.080,E,S2,
11710,VELO,2022/10/07 09:37:20.479,S2,E,
11717,BUS,2022/10/07 09:37:27.013,S2,E,
11723,MOTO,2022/10/07 09:37:52.015,E,S2,
11740,VELO,2022/10/07 09:38:16.482,E,S2,
11759,VL,2022/10/07 09:38:41.013,E,S2,
11770,VL,2022/10/07 09:38:52.414,E,S2,
11777,MOTO,2022/10/07 09:38:59.347,S2,E,
11778,VL,2022/10/07 09:39:10.014,S2,E,
11779,VL,2022/10/07 09:39:14.147,S2,E,
11795,VL,2022/10/07 09:39:54.547,S2,E,
11797,VELO,2022/10/07 09:39:55.547,E,S2,
11798,VL,2022/10/07 09:39:57.280,S2,E,
11811,VL,2022/10/07 09:40:26.678,S2,E,
11846,VL,2022/10/07 09:40:51.280,S2,E,
11859,VL,2022/10/07 09:41:00.681,S2,E,
11872,VL,2022/10/07 09:41:20.747,S2,E,
11880,VELO,2022/10/07 09:41:27.547,E,S2,
11882,MOTO,2022/10/07 09:41:29.146,E,S2,
11884,VL,2022/10/07 09:41:46.747,S2,E,
11887,VL,2022/10/07 09:41:51.814,E,S2,
11895,VL,2022/10/07 09:42:00.414,E,S2,
11897,VL,2022/10/07 09:42:10.215,E,S2,
11933,VL,2022/10/07 09:43:02.679,E,S2,
11935,VELO,2022/10/07 09:43:07.481,E,S2,
11936,VL,2022/10/07 09:43:10.081,E,S2,
11946,VL,2022/10/07 09:43:52.466,E,S2,
11949,UT,2022/10/07 09:43:56.197,S1,S2,
11953,UT,2022/10/07 09:44:29.863,S2,E,
11957,MOTO,2022/10/07 09:44:36.063,E,S2,
11967,VELO,2022/10/07 09:44:58.130,E,S2,
11976,VL,2022/10/07 09:45:56.813,S2,E,
11979,VL,2022/10/07 09:46:29.746,S2,E,
11982,VL,2022/10/07 09:46:38.346,S2,E,
12003,VL,2022/10/07 09:46:49.946,E,S2,
12007,VL,2022/10/07 09:46:53.482,E,S2,
12010,VL,2022/10/07 09:46:59.947,S2,S3,
12011,MOTO,2022/10/07 09:47:00.214,E,S2,
12016,VL,2022/10/07 09:47:15.678,E,S2,
12023,VL,2022/10/07 09:47:22.415,S2,S3,
12041,PL_1,2022/10/07 09:48:42.714,S2,S2,demi-tour
12062,VL,2022/10/07 09:49:33.429,S2,E,
12075,UT,2022/10/07 09:50:03.164,E,S2,
12077,VL,2022/10/07 09:50:21.765,S2,E,
12078,VL,2022/10/07 09:50:55.632,E,S2,
12135,VL,2022/10/07 09:54:42.613,S2,E,
12147,VELO,2022/10/07 09:55:22.430,S2,E,
12148,VELO,2022/10/07 09:55:32.831,E,S2,
12154,VELO,2022/10/07 09:55:36.117,E,S2,
12155,MOTO,2022/10/07 09:56:39.096,E,S2,
12179,VL,2022/10/07 09:59:08.383,E,S2,
12196,VL,2022/10/07 10:02:20.899,S2,E,
12197,VL,2022/10/07 10:03:46.780,S2,E,
12247,UT,2022/10/07 10:06:48.716,S2,E,
12248,MOTO,2022/10/07 10:08:14.614,E,S2,
12263,VL,2022/10/07 10:08:59.766,E,S2,
12264,VELO,2022/10/07 10:09:33.479,E,S2,
12270,VL,2022/10/07 10:10:36.348,E,S2,
12276,VL,2022/10/07 10:10:49.913,E,S2,
12284,VL,2022/10/07 10:12:23.813,S2,E,
12300,VL,2022/10/07 10:13:04.319,E,S2,
12301,VL,2022/10/07 10:13:20.250,E,S2,
12302,VL,2022/10/07 10:13:50.118,E,S2,
12303,VELO,2022/10/07 10:14:29.848,E,S2,
12322,VELO,2022/10/07 10:16:13.566,E,S2,
12333,VL,2022/10/07 10:19:13.483,S3,E,
12341,VL,2022/10/07 10:20:45.783,E,S2,
12346,VL,2022/10/07 10:21:36.550,E,S2,
12402,VL,2022/10/07 10:24:07.783,E,S2,
12404,VL,2022/10/07 10:24:43.600,S2,E,
12426,VL,2022/10/07 10:28:53.183,E,S2,
12497,VL,2022/10/07 10:34:21.532,S2,E,
12533,VL,2022/10/07 10:35:57.633,E,S2,
12561,UT,2022/10/07 10:37:13.900,E,S2,
12568,VL,2022/10/07 10:38:26.681,E,S2,
12578,UT,2022/10/07 10:39:15.130,E,S2,
12585,VL,2022/10/07 10:39:47.666,E,S2,
12601,VL,2022/10/07 10:41:15.430,S2,E,
12603,VL,2022/10/07 10:42:02.799,S2,E,
12607,VL,2022/10/07 10:42:45.100,S2,E,
12608,VL,2022/10/07 10:42:55.983,E,S2,
12624,VL,2022/10/07 10:47:46.566,E,S2,
12625,VL,2022/10/07 10:47:51.630,E,S2,
12641,VL,2022/10/07 10:49:57.250,S2,E,
12650,VELO,2022/10/07 10:51:51.849,S2,E,
12669,UT,2022/10/07 10:53:43.750,S2,E,
12670,VL,2022/10/07 10:54:20.516,E,S2,
12673,VL,2022/10/07 10:55:14.250,S2,E,
12678,VL,2022/10/07 10:57:03.347,S2,S2,demi-tour
12679,VL,2022/10/07 10:57:08.633,S2,S2,demi-tour
12682,VL,2022/10/07 10:57:25.231,S2,E,
12686,VL,2022/10/07 10:57:28.667,S2,E,
12694,VL,2022/10/07 10:57:54.647,E,S2,
12700,VL,2022/10/07 10:57:58.550,E,S2,
12714,VL,2022/10/07 10:58:59.549,S2,E,
12715,VELO,2022/10/07 10:59:10.114,S2,E,
12734,VL,2022/10/07 11:01:15.981,E,S2,
12735,VL,2022/10/07 11:01:31.265,E,S2,
12739,VL,2022/10/07 11:01:42.832,E,S2,
12751,VL,2022/10/07 11:02:27.897,S2,E,
12761,VL,2022/10/07 11:03:46.997,E,S2,
12766,UT,2022/10/07 11:04:17.549,S2,E,
12769,VL,2022/10/07 11:04:34.613,E,S2,
12770,VL,2022/10/07 11:04:39.416,E,S2,
12771,VL,2022/10/07 11:05:15.982,E,S2,
12777,VL,2022/10/07 11:05:31.950,E,S2,
12786,VL,2022/10/07 11:06:28.483,E,S2,
12787,VL,2022/10/07 11:06:41.731,E,S2,
12826,VL,2022/10/07 11:08:11.449,E,S2,
12855,VL,2022/10/07 11:08:44.630,E,S2,
12878,UT,2022/10/07 11:09:12.049,S2,E,
12889,VL,2022/10/07 11:10:02.633,S2,E,
12890,VL,2022/10/07 11:10:07.584,S2,E,
12891,VELO,2022/10/07 11:10:17.052,E,S2,
12897,VL,2022/10/07 11:10:21.285,S2,E,
12938,MOTO,2022/10/07 11:11:54.866,E,S2,
12941,MOTO,2022/10/07 11:12:00.997,E,S2,
12942,MOTO,2022/10/07 11:12:24.683,S2,E,
12951,VL,2022/10/07 11:13:15.483,S2,E,
12977,VL,2022/10/07 11:13:59.747,E,S2,
12998,VL,2022/10/07 11:14:18.183,E,S2,
13000,VL,2022/10/07 11:14:22.413,E,S2,
13004,VL,2022/10/07 11:14:30.300,E,S2,
13052,VL,2022/10/07 11:15:38.282,S2,E,
13087,VL,2022/10/07 11:17:07.381,E,S2,
13096,VL,2022/10/07 11:17:19.648,S2,E,
13102,VELO,2022/10/07 11:17:25.716,E,S2,
13169,MOTO,2022/10/07 11:18:21.582,S2,E,
13210,VL,2022/10/07 11:19:10.733,S2,E,
13213,MOTO,2022/10/07 11:19:13.914,E,S2,
13222,VL,2022/10/07 11:19:39.568,E,S2,
13231,VELO,2022/10/07 11:19:54.900,S2,E,
13303,VL,2022/10/07 11:20:33.617,E,S2,
13313,VL,2022/10/07 11:20:59.601,S2,E,
13317,MOTO,2022/10/07 11:21:03.832,S2,E,
13318,MOTO,2022/10/07 11:21:07.813,S2,E,
13321,VL,2022/10/07 11:21:19.096,S2,E,
13331,VL,2022/10/07 11:21:28.565,E,S2,
13339,VL,2022/10/07 11:21:40.397,E,S3,
13349,VL,2022/10/07 11:21:53.250,S2,E,
13373,VL,2022/10/07 11:22:52.232,S2,E,
13375,VELO,2022/10/07 11:22:56.583,S2,E,
13377,VL,2022/10/07 11:23:02.247,E,S2,
13381,VL,2022/10/07 11:23:10.950,E,S2,
13382,MOTO,2022/10/07 11:23:20.416,E,S2,
13393,VL,2022/10/07 11:23:37.881,E,S2,
13422,MOTO,2022/10/07 11:23:56.363,E,S2,
13434,VL,2022/10/07 11:24:18.667,S2,E,
13436,VELO,2022/10/07 11:24:22.666,E,S2,
13446,VL,2022/10/07 11:24:55.230,E,S2,
13455,VELO,2022/10/07 11:25:02.785,E,S2,
13501,VL,2022/10/07 11:25:53.552,S2,E,
13524,VL,2022/10/07 11:26:24.414,S3,E,
13529,VL,2022/10/07 11:26:35.333,S2,E,
13544,VELO,2022/10/07 11:26:51.566,S2,E,
13568,VL,2022/10/07 11:27:26.466,S2,E,
13570,MOTO,2022/10/07 11:27:27.014,E,S2,
13580,MOTO,2022/10/07 11:27:48.698,S3,E,
13584,VL,2022/10/07 11:27:59.365,S2,E,
13587,MOTO,2022/10/07 11:28:01.633,S2,E,
13618,VL,2022/10/07 11:29:28.867,S2,E,
13627,VL,2022/10/07 11:29:38.650,S2,E,
13633,VL,2022/10/07 11:30:16.166,E,S2,
13637,VL,2022/10/07 11:30:37.130,E,S2,
13638,VL,2022/10/07 11:30:38.664,E,S2,
13648,VL,2022/10/07 11:31:38.100,E,S2,
13658,MOTO,2022/10/07 11:32:05.183,S2,E,
13673,VL,2022/10/07 11:32:57.080,E,S2,
13682,UT,2022/10/07 11:33:53.317,S2,E,
13690,VELO,2022/10/07 11:34:13.865,E,S2,
13693,VL,2022/10/07 11:35:17.147,E,S2,
13695,VELO,2022/10/07 11:35:25.929,S2,E,
13752,VL,2022/10/07 11:36:20.049,S2,E,
13764,VL,2022/10/07 11:36:28.285,S2,E,
13771,MOTO,2022/10/07 11:36:45.550,S2,E,
13773,VL,2022/10/07 11:37:07.813,E,S2,
13774,VELO,2022/10/07 11:37:09.614,S2,E,
13778,VL,2022/10/07 11:37:47.130,S2,E,
13798,VL,2022/10/07 11:39:01.849,S2,E,
13802,VL,2022/10/07 11:39:15.481,S2,E,
13812,VL,2022/10/07 11:40:17.049,S3,E,
13864,UT,2022/10/07 11:42:51.550,S2,S1,
13865,UT,2022/10/07 11:42:51.700,E,S2,
13945,MOTO,2022/10/07 11:50:04.251,E,S2,
13962,MOTO,2022/10/07 11:50:45.381,S2,E,
13982,VL,2022/10/07 11:53:17.981,E,S3,
13993,VL,2022/10/07 11:53:52.633,E,S2,
14026,VL,2022/10/07 11:58:26.880,E,S2,
14063,VELO,2022/10/07 11:59:23.979,S2,E,
14119,VL,2022/10/07 12:04:12.032,S2,E,
14121,VELO,2022/10/07 12:04:22.868,E,S2,
14131,VL,2022/10/07 12:05:17.000,E,S2,
14136,VL,2022/10/07 12:05:23.549,S2,E,
14156,MOTO,2022/10/07 12:05:44.947,S2,E,
14163,VL,2022/10/07 12:06:36.383,S2,E,
14171,UT,2022/10/07 12:08:19.813,S2,E,
14172,VL,2022/10/07 12:08:29.547,S2,E,
14203,VL,2022/10/07 12:10:18.931,E,S2,
14208,VL,2022/10/07 12:11:03.814,E,S2,
14209,VL,2022/10/07 12:11:14.233,E,S2,
14218,UT,2022/10/07 12:11:35.332,S2,E,
14227,VELO,2022/10/07 12:12:19.313,E,S2,
14242,UT,2022/10/07 12:12:27.652,E,S2,
14256,VL,2022/10/07 12:13:11.812,S2,E,
14309,VELO,2022/10/07 12:17:05.248,S2,E,
14328,UT,2022/10/07 12:17:28.896,E,S2,
14331,VL,2022/10/07 12:17:43.566,E,S2,
14335,UT,2022/10/07 12:19:41.931,S2,E,
14343,VL,2022/10/07 12:20:30.797,E,S2,
14359,VL,2022/10/07 12:21:15.381,E,S2,
14426,VL,2022/10/07 12:24:50.264,S2,E,
14441,VL,2022/10/07 12:25:18.783,S2,E,
14462,UT,2022/10/07 12:26:41.583,E,S2,
14487,MOTO,2022/10/07 12:28:22.083,S2,E,
14488,MOTO,2022/10/07 12:28:31.884,S2,E,
14496,MOTO,2022/10/07 12:28:52.615,S2,E,
14497,VL,2022/10/07 12:29:01.683,E,S2,
14504,UT,2022/10/07 12:29:31.949,S2,E,
14554,VL,2022/10/07 12:34:29.083,E,S2,
14555,VL,2022/10/07 12:34:32.366,E,S2,
14613,VL,2022/10/07 12:37:03.045,S2,E,
14690,VL,2022/10/07 12:38:52.633,E,S2,
14695,UT,2022/10/07 12:39:32.765,E,S2,
14696,VL,2022/10/07 12:39:39.267,E,S2,
14697,VL,2022/10/07 12:39:46.214,E,S2,
14710,MOTO,2022/10/07 12:40:08.367,E,S2,
14731,MOTO,2022/10/07 12:41:27.697,S2,E,
14745,VL,2022/10/07 12:43:26.680,E,S2,
14762,UT,2022/10/07 12:44:16.800,S2,E,
14770,VL,2022/10/07 12:45:56.450,S2,E,
14803,VL,2022/10/07 12:46:50.347,E,S2,
14837,UT,2022/10/07 12:47:13.098,S2,E,
14842,VL,2022/10/07 12:47:19.097,E,S2,
14851,MOTO,2022/10/07 12:48:44.045,E,S2,
14856,VL,2022/10/07 12:48:52.915,E,S2,
14871,VL,2022/10/07 12:49:45.683,E,S2,
14877,UT,2022/10/07 12:50:48.300,E,S2,
14909,VL,2022/10/07 12:52:11.814,E,S2,
14911,UT,2022/10/07 12:52:14.080,E,S2,
14918,VL,2022/10/07 12:52:22.798,S2,E,
14953,VL,2022/10/07 12:53:04.015,E,S2,
14964,VL,2022/10/07 12:53:24.847,E,S2,
14969,VL,2022/10/07 12:53:30.649,E,S2,
15007,MOTO,2022/10/07 12:53:54.300,S2,E,
15050,VL,2022/10/07 12:54:31.782,E,E,demi-tour
15083,VL,2022/10/07 12:55:06.831,S2,E,
15097,VELO,2022/10/07 12:55:46.349,S2,E,
15104,VL,2022/10/07 12:55:51.483,S2,E,
15126,MOTO,2022/10/07 12:56:28.552,S2,E,
15129,MOTO,2022/10/07 12:56:32.266,S2,E,
15136,VL,2022/10/07 12:56:45.450,E,S2,
15137,VL,2022/10/07 12:56:53.117,S2,E,
15145,VL,2022/10/07 12:57:17.899,E,S2,
15154,VL,2022/10/07 12:58:15.479,S2,E,
15157,VL,2022/10/07 12:58:34.080,S2,E,
15174,VL,2022/10/07 12:58:49.231,E,S2,
15208,VL,2022/10/07 12:59:09.282,E,S2,
15214,VL,2022/10/07 12:59:12.750,E,S2,
15221,VL,2022/10/07 12:59:21.265,E,S2,
15223,VL,2022/10/07 12:59:24.749,E,S2,
15224,VL,2022/10/07 12:59:27.233,S2,E,
15225,VL,2022/10/07 12:59:30.749,S2,E,
15228,MOTO,2022/10/07 12:59:32.381,S2,E,
15263,VL,2022/10/07 13:00:21.816,E,S2,
15274,VL,2022/10/07 13:00:45.383,S2,E,
15281,VL,2022/10/07 13:00:48.683,S2,E,
15289,VL,2022/10/07 13:01:07.017,E,S2,
15292,VL,2022/10/07 13:01:08.268,S2,E,
15320,VELO,2022/10/07 13:01:56.283,S2,E,
15326,VL,2022/10/07 13:02:07.167,S2,E,
15377,VL,2022/10/07 13:02:51.016,E,S2,
15432,VL,2022/10/07 13:03:14.584,S2,E,
15454,VL,2022/10/07 13:03:22.351,S3,E,
15455,VL,2022/10/07 13:03:22.433,E,S2,
15466,VL,2022/10/07 13:03:31.618,E,S2,
15472,VL,2022/10/07 13:03:40.001,E,S2,
15501,VELO,2022/10/07 13:04:01.149,S2,E,
15513,VL,2022/10/07 13:04:16.447,E,S2,
15517,VL,2022/10/07 13:04:26.417,E,S2,
15518,VL,2022/10/07 13:04:30.267,E,S2,
15531,VL,2022/10/07 13:04:49.500,E,S2,
15535,MOTO,2022/10/07 13:04:55.984,S2,E,
15553,VELO,2022/10/07 13:05:18.285,S3,E,
15559,VL,2022/10/07 13:05:32.817,E,S2,
15560,VELO,2022/10/07 13:05:33.233,E,S2,
15567,VELO,2022/10/07 13:05:35.899,E,S2,
15584,VL,2022/10/07 13:05:42.833,S2,E,
15614,VL,2022/10/07 13:06:23.249,S3,E,
15620,VL,2022/10/07 13:06:25.451,E,S2,
15639,VL,2022/10/07 13:06:56.399,E,S2,
15647,VL,2022/10/07 13:07:08.885,S2,E,
15661,VL,2022/10/07 13:07:35.783,E,S2,
15682,VL,2022/10/07 13:07:58.015,E,S2,
15693,VL,2022/10/07 13:08:06.551,S2,E,
15696,VL,2022/10/07 13:08:17.366,E,S2,
15704,VL,2022/10/07 13:08:43.567,S2,E,
15711,VL,2022/10/07 13:08:55.699,E,S2,
15713,VL,2022/10/07 13:08:59.166,E,S3,
15715,VL,2022/10/07 13:09:06.983,E,S2,
15720,VL,2022/10/07 13:09:24.633,E,S2,
15732,VL,2022/10/07 13:09:47.750,E,S3,
15767,VL,2022/10/07 13:10:26.084,E,S2,
15775,VL,2022/10/07 13:10:43.082,S2,E,
15786,VL,2022/10/07 13:10:52.400,E,S2,
15891,VELO,2022/10/07 13:12:38.966,S2,E,
15913,VL,2022/10/07 13:13:21.766,E,S2,
15923,MOTO,2022/10/07 13:13:35.784,E,S2,
15939,VL,2022/10/07 13:14:14.416,S2,E,
15960,VL,2022/10/07 13:15:32.519,S2,E,
16014,VL,2022/10/07 13:16:54.901,S2,E,
16018,VL,2022/10/07 13:16:57.383,E,S2,
16030,VL,2022/10/07 13:17:18.031,E,S2,
16037,VL,2022/10/07 13:17:39.898,E,S2,
16047,MOTO,2022/10/07 13:17:43.232,E,S2,
16052,VELO,2022/10/07 13:18:00.533,E,S2,
16059,VELO,2022/10/07 13:18:17.298,S2,E,
16083,VL,2022/10/07 13:18:56.717,E,S3,
16162,VL,2022/10/07 13:20:54.132,S2,E,
16165,VL,2022/10/07 13:22:06.567,S2,E,
16171,VL,2022/10/07 13:22:20.450,E,S2,
16241,VL,2022/10/07 13:23:54.483,S2,E,
16315,VL,2022/10/07 13:26:38.533,E,S2,
16345,VL,2022/10/07 13:27:30.567,S2,E,
16398,VL,2022/10/07 13:29:01.133,E,S2,
16414,VL,2022/10/07 13:29:53.134,S3,E,
16423,VELO,2022/10/07 13:31:19.150,E,S2,
16424,VL,2022/10/07 13:31:43.851,S1,E,
16432,VL,2022/10/07 13:32:08.100,E,S2,
16473,VL,2022/10/07 13:32:54.083,S2,E,
16522,VL,2022/10/07 13:34:53.533,E,S2,
16529,VL,2022/10/07 13:34:56.552,E,S2,
16569,VL,2022/10/07 13:36:12.535,E,S2,
16659,VL,2022/10/07 13:39:36.733,S2,E,
16660,VL,2022/10/07 13:39:40.519,S2,E,
16678,VL,2022/10/07 13:42:06.334,E,S2,
16731,VL,2022/10/07 13:44:52.284,S2,E,
16732,VL,2022/10/07 13:45:18.985,S2,E,
16733,VL,2022/10/07 13:45:23.133,S2,E,
16761,UT,2022/10/07 13:46:17.199,E,S2,
16771,VELO,2022/10/07 13:47:08.400,E,S2,
16789,VL,2022/10/07 13:48:44.415,E,S2,
16826,VL,2022/10/07 13:49:41.450,E,S2,
16827,VL,2022/10/07 13:49:44.868,E,S2,
16829,VELO,2022/10/07 13:50:31.199,E,S2,
16847,VL,2022/10/07 13:51:45.450,S2,E,
16856,VL,2022/10/07 13:52:12.032,E,S2,
16866,MOTO,2022/10/07 13:52:25.899,S2,E,
16879,VELO,2022/10/07 13:54:36.016,E,S2,
16885,VELO,2022/10/07 13:55:54.866,S2,E,
16889,VL,2022/10/07 13:56:17.551,E,S2,
16914,VL,2022/10/07 13:57:14.882,S2,E,
16915,VL,2022/10/07 13:57:28.250,E,S2,
16923,VL,2022/10/07 13:59:11.166,E,S2,
16927,MOTO,2022/10/07 14:00:00.750,S2,E,
16975,VELO,2022/10/07 14:01:31.982,S2,E,
16989,VL,2022/10/07 14:01:51.484,E,S2,
17026,VELO,2022/10/07 14:04:11.415,S2,E,
17095,VL,2022/10/07 14:10:35.899,E,S2,
17112,PL_1,2022/10/07 14:11:42.450,S2,E,
