ID,Catégorie,Horodate,vers sortie,vers entrée
21802,VELO,2022/10/19 18:24:27.034,x,
21808,VL,2022/10/19 18:25:48.500,x,
21809,VL,2022/10/19 18:26:22.934,x,
21810,VL,2022/10/19 18:26:47.818,x,
21813,VL,2022/10/19 18:30:43.618,x,
21814,MOTO,2022/10/19 18:30:50.351,x,
21831,VELO,2022/10/19 18:32:27.418,x,
21845,VELO,2022/10/19 18:34:39.917,x,
21847,VL,2022/10/19 18:35:42.051,x,
21848,VL,2022/10/19 18:35:51.717,x,
21849,VL,2022/10/19 18:36:35.618,x,
21850,VL,2022/10/19 18:37:17.566,x,
21852,VL,2022/10/19 18:38:05.669,x,
21859,VL,2022/10/19 18:39:03.517,x,
21860,VL,2022/10/19 18:39:18.734,x,
21863,VELO,2022/10/19 18:39:38.451,x,
21875,VL,2022/10/19 18:42:23.517,x,
21876,VL,2022/10/19 18:44:58.351,x,
21877,VELO,2022/10/19 18:45:45.766,x,
21879,VL,2022/10/19 18:47:27.034,x,
21882,VL,2022/10/19 18:48:02.834,x,
21884,VL,2022/10/19 18:49:56.784,,x
21888,VL,2022/10/19 18:51:35.517,x,
21891,VELO,2022/10/19 18:54:35.517,x,
21894,VL,2022/10/19 18:55:43.817,x,
21895,VL,2022/10/19 18:56:44.016,x,
21903,VL,2022/10/19 18:59:38.733,x,
21905,VELO,2022/10/19 19:00:03.419,,x
21907,VL,2022/10/19 19:00:34.832,x,
21909,VL,2022/10/19 19:01:03.917,x,
21911,VL,2022/10/19 19:01:22.834,,x
21912,UT,2022/10/19 19:03:35.615,,x
21923,VELO,2022/10/19 19:06:17.968,x,
21926,VL,2022/10/19 19:06:51.417,x,
21927,VELO,2022/10/19 19:07:28.600,x,
21929,VL,2022/10/19 19:07:45.968,x,
21930,VELO,2022/10/19 19:09:01.282,x,
21932,VELO,2022/10/19 19:09:08.401,x,
21934,VL,2022/10/19 19:10:44.882,x,
21941,MOTO,2022/10/19 19:11:52.001,,x
21942,VL,2022/10/19 19:12:01.767,x,
21943,VELO,2022/10/19 19:12:58.832,x,
21951,VL,2022/10/19 19:14:47.817,x,
21953,VL,2022/10/19 19:15:16.101,x,
21955,VELO,2022/10/19 19:17:25.664,x,
21959,VL,2022/10/19 19:19:11.517,x,
21960,VELO,2022/10/19 19:19:25.768,x,
21963,VL,2022/10/19 19:19:31.517,x,
21964,VL,2022/10/19 19:24:53.883,x,
21972,VL,2022/10/19 19:30:08.684,x,
21975,PL_1,2022/10/19 19:31:04.166,x,
21976,VL,2022/10/19 19:31:45.466,x,
21978,VL,2022/10/19 19:32:18.868,x,
21980,VL,2022/10/19 19:32:28.666,x,
21981,VL,2022/10/19 19:34:32.464,x,
21988,VL,2022/10/19 19:37:01.866,x,
21990,VL,2022/10/19 19:37:40.067,x,
21993,UT,2022/10/19 19:38:35.768,x,
21994,VELO,2022/10/19 19:39:50.666,,x
21996,VELO,2022/10/19 19:42:07.464,x,
21997,VL,2022/10/19 19:48:01.067,x,
22003,VL,2022/10/19 19:52:24.665,x,
22004,UT,2022/10/19 19:55:05.166,x,
22005,EDPM,2022/10/19 19:58:25.868,x,
22008,VL,2022/10/19 20:01:26.968,x,
22009,VL,2022/10/19 20:01:34.766,x,
22011,VELO,2022/10/19 20:01:36.966,x,
22018,VELO,2022/10/19 20:10:46.568,,x
22022,VL,2022/10/19 20:23:21.068,x,
22024,VL,2022/10/19 20:46:46.968,x,
22026,VL,2022/10/19 20:49:06.966,x,
22027,VL,2022/10/19 21:04:25.968,x,
22029,VL,2022/10/19 21:08:38.067,x,
22035,VELO,2022/10/19 21:09:28.466,x,
22038,MOTO,2022/10/19 21:09:48.265,x,
22045,VELO,2022/10/19 22:09:39.266,x,
22637,VL,2022/10/20 01:42:09.482,x,
22710,PL_1,2022/10/20 06:32:40.684,,x
22711,UT,2022/10/20 06:32:51.700,,x
22725,PL_1,2022/10/20 06:44:25.715,,x
22747,VL,2022/10/20 07:08:43.416,,x
22748,UT,2022/10/20 07:16:49.814,,x
22757,VL,2022/10/20 07:24:32.399,,x
22772,VELO,2022/10/20 07:33:58.067,,x
22773,EDPM,2022/10/20 07:33:58.935,x,
22795,VL,2022/10/20 07:41:35.465,,x
22796,VL,2022/10/20 07:43:10.502,,x
22798,VL,2022/10/20 07:44:18.333,x,
22804,VELO,2022/10/20 07:47:35.633,,x
22805,VL,2022/10/20 07:49:12.232,,x
22812,VL,2022/10/20 07:49:42.048,,x
22819,VL,2022/10/20 07:50:56.483,x,
22820,VL,2022/10/20 07:51:27.246,,x
22822,PL_1,2022/10/20 07:52:15.347,,x
22827,VL,2022/10/20 07:52:20.114,,x
22831,VELO,2022/10/20 07:53:37.233,,x
22841,VELO,2022/10/20 07:54:42.798,,x
22842,VL,2022/10/20 07:54:43.232,x,
22843,VL,2022/10/20 07:55:07.667,,x
22873,VL,2022/10/20 07:58:41.666,,x
22896,VL,2022/10/20 08:01:30.965,x,
22899,VL,2022/10/20 08:01:59.068,,x
22901,UT,2022/10/20 08:03:17.382,,x
22902,VELO,2022/10/20 08:03:20.416,,x
22906,UT,2022/10/20 08:05:14.080,,x
22907,VL,2022/10/20 08:05:22.997,,x
22911,UT,2022/10/20 08:05:58.682,,x
22922,VL,2022/10/20 08:06:22.982,,x
22924,VL,2022/10/20 08:06:26.232,,x
22929,VELO,2022/10/20 08:06:35.448,,x
22930,UT,2022/10/20 08:06:48.581,x,
22938,MOTO,2022/10/20 08:08:23.750,,x
22943,VL,2022/10/20 08:09:06.167,,x
22945,UT,2022/10/20 08:09:49.782,,x
22946,VL,2022/10/20 08:10:07.749,,x
22947,UT,2022/10/20 08:11:14.832,,x
22948,UT,2022/10/20 08:11:17.932,,x
22963,UT,2022/10/20 08:12:17.482,,x
22964,VL,2022/10/20 08:12:19.815,,x
22971,VL,2022/10/20 08:13:53.550,,x
22975,UT,2022/10/20 08:15:13.398,,x
22984,VELO,2022/10/20 08:15:56.717,,x
22986,UT,2022/10/20 08:16:49.933,x,
22987,VL,2022/10/20 08:17:06.997,,x
22989,VL,2022/10/20 08:17:46.618,,x
22992,VL,2022/10/20 08:18:49.781,,x
22993,VL,2022/10/20 08:19:55.814,,x
22996,VELO,2022/10/20 08:21:12.200,,x
22999,UT,2022/10/20 08:21:50.231,x,
23001,VL,2022/10/20 08:22:03.448,,x
23002,VL,2022/10/20 08:22:37.182,x,
23005,VL,2022/10/20 08:24:12.431,,x
23006,VL,2022/10/20 08:24:24.117,x,
23010,VL,2022/10/20 08:25:56.500,,x
23011,UT,2022/10/20 08:26:09.482,,x
23026,EDPM,2022/10/20 08:26:42.831,,x
23027,EDPM,2022/10/20 08:26:44.731,,x
23030,VL,2022/10/20 08:27:35.601,,x
23034,VL,2022/10/20 08:28:11.366,,x
23035,VL,2022/10/20 08:28:27.148,,x
23036,VL,2022/10/20 08:29:10.166,,x
23038,VL,2022/10/20 08:29:42.765,,x
23048,VELO,2022/10/20 08:31:15.818,,x
23049,VL,2022/10/20 08:31:21.332,,x
23050,UT,2022/10/20 08:31:49.484,,x
23051,VL,2022/10/20 08:31:57.484,,x
23068,VL,2022/10/20 08:33:23.899,,x
23081,VELO,2022/10/20 08:34:12.950,,x
23084,VL,2022/10/20 08:34:30.682,,x
23085,UT,2022/10/20 08:34:50.684,,x
23090,VELO,2022/10/20 08:35:04.798,,x
23093,VL,2022/10/20 08:35:48.113,,x
23096,VELO,2022/10/20 08:36:32.048,,x
23097,VELO,2022/10/20 08:36:52.500,,x
23098,VL,2022/10/20 08:37:12.799,,x
23101,VL,2022/10/20 08:37:16.648,,x
23102,VL,2022/10/20 08:37:33.782,,x
23104,VL,2022/10/20 08:39:09.031,,x
23115,VELO,2022/10/20 08:39:27.365,,x
23130,VL,2022/10/20 08:40:08.650,,x
23131,VL,2022/10/20 08:40:12.648,,x
23133,VL,2022/10/20 08:41:03.601,,x
23140,EDPM,2022/10/20 08:41:42.831,,x
23142,VELO,2022/10/20 08:42:05.398,,x
23143,VL,2022/10/20 08:42:11.967,x,
23147,VL,2022/10/20 08:42:38.916,,x
23151,UT,2022/10/20 08:42:59.213,,x
23153,VL,2022/10/20 08:43:29.482,,x
23156,VL,2022/10/20 08:43:38.014,,x
23159,VL,2022/10/20 08:44:04.048,,x
23163,VL,2022/10/20 08:44:34.467,,x
23167,VELO,2022/10/20 08:44:42.998,,x
23188,VELO,2022/10/20 08:45:53.481,,x
23189,VL,2022/10/20 08:45:53.631,,x
23196,VELO,2022/10/20 08:45:57.332,,x
23197,VL,2022/10/20 08:46:11.365,,x
23206,VELO,2022/10/20 08:46:42.534,,x
23207,VELO,2022/10/20 08:46:57.549,,x
23209,VL,2022/10/20 08:46:58.917,,x
23210,VL,2022/10/20 08:47:07.067,,x
23212,VL,2022/10/20 08:47:23.217,,x
23213,UT,2022/10/20 08:47:31.666,,x
23215,VL,2022/10/20 08:47:41.247,,x
23217,VL,2022/10/20 08:47:42.915,,x
23222,VELO,2022/10/20 08:47:55.297,,x
23225,VL,2022/10/20 08:47:56.882,,x
23255,VL,2022/10/20 08:48:35.598,,x
23260,VL,2022/10/20 08:48:38.382,,x
23265,VL,2022/10/20 08:48:50.916,,x
23267,VL,2022/10/20 08:48:52.200,,x
23279,VL,2022/10/20 08:51:13.781,,x
23280,VL,2022/10/20 08:51:35.898,,x
23283,VL,2022/10/20 08:51:59.066,,x
23284,VELO,2022/10/20 08:52:09.865,,x
23289,VL,2022/10/20 08:52:52.649,,x
23290,VL,2022/10/20 08:52:53.783,,x
23295,UT,2022/10/20 08:53:04.948,,x
23298,VL,2022/10/20 08:53:15.967,,x
23299,VL,2022/10/20 08:53:17.031,,x
23304,VELO,2022/10/20 08:53:30.616,,x
23305,VL,2022/10/20 08:53:30.916,,x
23312,VELO,2022/10/20 08:53:48.581,,x
23325,VELO,2022/10/20 08:54:34.166,,x
23328,VL,2022/10/20 08:54:42.683,,x
23338,VL,2022/10/20 08:55:49.097,,x
23346,VL,2022/10/20 08:56:27.599,,x
23356,VELO,2022/10/20 08:57:45.549,,x
23359,VELO,2022/10/20 08:58:11.148,,x
23365,VL,2022/10/20 08:58:21.334,,x
23369,VL,2022/10/20 08:58:26.682,,x
23373,VL,2022/10/20 08:58:30.615,,x
23375,VELO,2022/10/20 08:58:40.047,,x
23384,VL,2022/10/20 08:58:58.767,,x
23389,VL,2022/10/20 09:00:34.614,,x
23390,VELO,2022/10/20 09:00:35.897,,x
23392,VL,2022/10/20 09:01:06.384,,x
23395,VL,2022/10/20 09:01:08.498,,x
23396,VL,2022/10/20 09:01:10.465,,x
23406,VL,2022/10/20 09:01:19.748,,x
23421,VL,2022/10/20 09:01:33.932,,x
23429,VELO,2022/10/20 09:02:08.348,x,
23430,UT,2022/10/20 09:02:13.550,,x
23433,VL,2022/10/20 09:03:32.416,,x
23434,VELO,2022/10/20 09:03:33.483,,x
23435,VL,2022/10/20 09:03:33.850,x,
23438,VL,2022/10/20 09:03:40.048,,x
23445,VL,2022/10/20 09:04:44.348,,x
23446,VL,2022/10/20 09:04:55.216,,x
23448,VL,2022/10/20 09:05:25.781,,x
23449,VL,2022/10/20 09:05:28.798,,x
23450,VELO,2022/10/20 09:05:34.081,,x
23453,VL,2022/10/20 09:05:54.915,,x
23460,VELO,2022/10/20 09:05:57.248,,x
23461,VL,2022/10/20 09:06:32.417,,x
23464,VELO,2022/10/20 09:06:38.231,,x
23466,VL,2022/10/20 09:06:42.464,,x
23467,VL,2022/10/20 09:06:45.100,,x
23468,VL,2022/10/20 09:06:46.464,,x
23470,VELO,2022/10/20 09:07:25.564,,x
23471,VL,2022/10/20 09:07:34.013,x,
23473,UT,2022/10/20 09:07:38.834,,x
23479,VL,2022/10/20 09:08:45.482,,x
23480,VL,2022/10/20 09:09:15.900,x,
23484,VL,2022/10/20 09:09:33.631,,x
23485,VL,2022/10/20 09:10:52.883,,x
23493,VL,2022/10/20 09:11:33.182,,x
23494,VL,2022/10/20 09:12:16.948,,x
23496,VL,2022/10/20 09:12:44.049,,x
23520,VL,2022/10/20 09:13:45.481,,x
23525,VL,2022/10/20 09:14:48.498,,x
23526,VL,2022/10/20 09:15:14.915,x,
23529,UT,2022/10/20 09:15:20.350,,x
23538,EDPM,2022/10/20 09:15:30.165,,x
23557,UT,2022/10/20 09:16:39.448,x,
23558,VL,2022/10/20 09:16:40.581,,x
23559,VL,2022/10/20 09:17:09.031,x,
23562,VELO,2022/10/20 09:17:15.133,,x
23566,VELO,2022/10/20 09:17:31.366,,x
23567,VL,2022/10/20 09:18:10.001,,x
23571,VL,2022/10/20 09:19:44.050,,x
23572,VL,2022/10/20 09:19:54.166,x,
23580,VL,2022/10/20 09:20:23.449,,x
23588,VL,2022/10/20 09:20:58.832,,x
23592,UT,2022/10/20 09:21:37.182,,x
23593,VL,2022/10/20 09:21:43.447,,x
23595,VL,2022/10/20 09:22:27.600,,x
23598,VL,2022/10/20 09:22:54.681,,x
23599,VELO,2022/10/20 09:22:54.914,,x
23601,VL,2022/10/20 09:22:57.933,,x
23605,VL,2022/10/20 09:23:28.050,,x
23607,VELO,2022/10/20 09:23:47.967,,x
23611,VL,2022/10/20 09:23:50.531,,x
23614,VL,2022/10/20 09:23:53.180,,x
23623,UT,2022/10/20 09:24:38.016,x,
23627,VELO,2022/10/20 09:24:49.398,,x
23636,UT,2022/10/20 09:26:25.784,,x
23637,VL,2022/10/20 09:26:52.281,,x
23638,VL,2022/10/20 09:26:54.615,,x
23640,VL,2022/10/20 09:32:04.418,,x
23645,UT,2022/10/20 09:34:32.350,x,
23647,UT,2022/10/20 09:35:25.098,x,
23648,VL,2022/10/20 09:35:44.581,,x
23652,VL,2022/10/20 09:36:22.534,,x
23653,VL,2022/10/20 09:37:13.851,,x
23654,UT,2022/10/20 09:37:17.931,x,
23656,VELO,2022/10/20 09:38:19.816,,x
23662,UT,2022/10/20 09:38:44.733,x,
23663,VL,2022/10/20 09:39:26.016,x,
23664,UT,2022/10/20 09:40:25.548,,x
23665,VL,2022/10/20 09:40:37.782,x,
23667,UT,2022/10/20 09:40:43.148,,x
23668,VL,2022/10/20 09:43:06.232,,x
23669,UT,2022/10/20 09:45:44.799,,x
23674,VL,2022/10/20 09:47:02.234,,x
23679,VL,2022/10/20 09:49:40.799,,x
23680,VL,2022/10/20 09:49:46.165,,x
23684,VL,2022/10/20 09:51:32.798,,x
23685,VL,2022/10/20 09:55:28.048,,x
23688,UT,2022/10/20 09:55:58.615,,x
23691,VL,2022/10/20 09:56:57.034,,x
23692,VL,2022/10/20 09:58:15.898,,x
23693,VL,2022/10/20 09:58:28.581,x,
23694,VL,2022/10/20 10:01:13.032,,x
23695,VL,2022/10/20 10:02:24.267,,x
23698,VL,2022/10/20 10:03:01.398,,x
23699,VL,2022/10/20 10:03:27.065,,x
23708,UT,2022/10/20 10:04:32.582,,x
23709,VL,2022/10/20 10:04:59.298,x,
23710,VL,2022/10/20 10:05:29.399,,x
23711,VL,2022/10/20 10:05:45.031,,x
23712,UT,2022/10/20 10:06:00.417,x,
23713,UT,2022/10/20 10:07:16.351,x,
23720,VL,2022/10/20 10:09:49.932,,x
23721,UT,2022/10/20 10:10:09.398,,x
23723,VELO,2022/10/20 10:10:27.965,,x
23724,MOTO,2022/10/20 10:12:50.232,,x
23725,VL,2022/10/20 10:13:13.098,x,
23732,VELO,2022/10/20 10:15:42.681,,x
23742,UT,2022/10/20 10:16:06.615,,x
23744,UT,2022/10/20 10:16:13.700,x,
23751,VL,2022/10/20 10:19:30.014,,x
23754,VL,2022/10/20 10:23:33.483,x,
23766,VL,2022/10/20 10:24:29.482,,x
23768,VL,2022/10/20 10:27:36.001,,x
23769,VL,2022/10/20 10:28:08.617,,x
23771,MOTO,2022/10/20 10:29:13.467,x,
23772,VL,2022/10/20 10:31:54.898,x,
23780,PL_1,2022/10/20 10:39:39.217,x,
23786,VELO,2022/10/20 10:40:53.217,,x
23787,VL,2022/10/20 10:41:44.867,x,
23788,VL,2022/10/20 10:43:26.417,x,
23789,VELO,2022/10/20 10:43:55.700,,x
23790,VL,2022/10/20 10:44:00.601,x,
23791,UT,2022/10/20 10:45:47.750,x,
23793,VL,2022/10/20 10:46:37.817,,x
23794,VL,2022/10/20 10:47:43.484,,x
23797,VL,2022/10/20 10:50:41.084,,x
23798,VELO,2022/10/20 10:51:07.784,x,
23800,VL,2022/10/20 10:51:27.820,,x
23801,VELO,2022/10/20 10:52:31.686,x,
23808,PL_1,2022/10/20 10:57:12.484,,x
23809,VL,2022/10/20 10:57:18.400,x,
23810,VL,2022/10/20 10:57:30.148,x,
23812,VL,2022/10/20 10:59:03.617,x,
23815,VL,2022/10/20 10:59:39.948,,x
23816,UT,2022/10/20 11:00:35.884,,x
23820,UT,2022/10/20 11:02:34.099,x,
23821,VL,2022/10/20 11:04:28.698,,x
23822,PL_1,2022/10/20 11:04:35.153,x,
23823,VL,2022/10/20 11:06:17.950,x,
23824,VL,2022/10/20 11:06:28.201,x,
23825,VL,2022/10/20 11:07:59.132,x,
23826,VL,2022/10/20 11:09:15.599,,x
23828,VL,2022/10/20 11:14:22.834,,x
23832,VELO,2022/10/20 11:14:56.201,,x
23833,UT,2022/10/20 11:15:05.886,,x
23834,UT,2022/10/20 11:16:54.017,,x
23835,PL_1,2022/10/20 11:17:48.884,,x
23836,UT,2022/10/20 11:18:41.615,,x
23837,VELO,2022/10/20 11:19:22.317,x,
23839,UT,2022/10/20 11:20:37.550,,x
23840,UT,2022/10/20 11:20:40.850,,x
23841,VL,2022/10/20 11:22:22.553,x,
23842,UT,2022/10/20 11:22:46.050,,x
23843,VL,2022/10/20 11:22:50.633,x,
23844,UT,2022/10/20 11:23:33.833,x,
23846,UT,2022/10/20 11:24:13.199,x,
23849,VL,2022/10/20 11:27:24.431,,x
23852,UT,2022/10/20 11:27:45.350,,x
23853,VL,2022/10/20 11:28:33.399,,x
23855,UT,2022/10/20 11:28:52.998,,x
23873,VELO,2022/10/20 11:31:53.736,x,
23877,VL,2022/10/20 11:32:14.897,,x
23878,UT,2022/10/20 11:32:17.765,,x
23879,VL,2022/10/20 11:32:51.097,,x
23880,VELO,2022/10/20 11:33:42.486,x,
23882,VELO,2022/10/20 11:34:10.200,,x
23883,VL,2022/10/20 11:34:42.950,,x
23886,UT,2022/10/20 11:36:50.084,,x
23888,VL,2022/10/20 11:37:33.667,,x
23889,VL,2022/10/20 11:38:52.753,x,
23892,UT,2022/10/20 11:39:14.567,x,
23893,VL,2022/10/20 11:40:01.817,x,
23897,UT,2022/10/20 11:41:11.767,x,
23900,VL,2022/10/20 11:41:54.584,,x
23908,VL,2022/10/20 11:44:08.015,x,
23911,VL,2022/10/20 11:44:15.150,,x
23912,VL,2022/10/20 11:46:22.631,,x
23913,VL,2022/10/20 11:46:33.884,,x
23914,VL,2022/10/20 11:47:38.417,x,
23916,UT,2022/10/20 11:48:34.614,,x
23921,VL,2022/10/20 11:48:53.551,x,
23926,UT,2022/10/20 11:50:36.884,x,
23927,VELO,2022/10/20 11:51:15.364,x,
23931,PL_1,2022/10/20 11:51:58.418,x,
23934,VL,2022/10/20 11:52:19.000,,x
23936,VL,2022/10/20 11:52:22.517,,x
23937,VL,2022/10/20 11:52:36.617,x,
23938,UT,2022/10/20 11:52:59.900,x,
23940,UT,2022/10/20 11:53:05.484,x,
23941,UT,2022/10/20 11:53:07.217,x,
23943,UT,2022/10/20 11:53:10.231,x,
23955,UT,2022/10/20 11:54:04.698,x,
23957,UT,2022/10/20 11:54:24.383,x,
23961,VL,2022/10/20 11:55:20.734,x,
23964,VELO,2022/10/20 11:55:36.084,x,
23968,VELO,2022/10/20 11:55:37.217,x,
23969,VL,2022/10/20 11:55:39.884,x,
24010,VL,2022/10/20 11:59:16.536,,x
24011,VELO,2022/10/20 11:59:38.017,x,
24016,UT,2022/10/20 12:00:41.351,x,
24023,VL,2022/10/20 12:01:19.597,x,
24028,VL,2022/10/20 12:03:49.332,,x
24030,VL,2022/10/20 12:04:26.801,,x
24032,VL,2022/10/20 12:04:54.451,x,
24033,UT,2022/10/20 12:04:55.801,x,
24042,MOTO,2022/10/20 12:05:38.297,,x
24045,MOTO,2022/10/20 12:06:20.016,,x
24047,MOTO,2022/10/20 12:06:25.000,,x
24064,UT,2022/10/20 12:07:59.298,x,
24070,EDPM,2022/10/20 12:10:23.033,x,
24073,VL,2022/10/20 12:10:44.164,x,
24080,VL,2022/10/20 12:11:32.067,,x
24081,UT,2022/10/20 12:11:36.617,x,
24085,UT,2022/10/20 12:11:59.815,x,
24086,VL,2022/10/20 12:12:02.684,x,
24091,VL,2022/10/20 12:12:47.999,,x
24094,UT,2022/10/20 12:12:57.286,x,
24095,MOTO,2022/10/20 12:14:13.135,x,
24096,MOTO,2022/10/20 12:14:13.201,x,
24099,VL,2022/10/20 12:15:08.817,x,
24105,VL,2022/10/20 12:16:40.432,,x
24113,VL,2022/10/20 12:17:01.351,,x
24124,VL,2022/10/20 12:17:52.633,,x
24131,VL,2022/10/20 12:18:57.351,x,
24132,VL,2022/10/20 12:19:49.031,x,
24133,VL,2022/10/20 12:20:05.418,x,
24134,VL,2022/10/20 12:20:35.401,,x
24135,VL,2022/10/20 12:20:57.782,x,
24138,VL,2022/10/20 12:21:19.418,,x
24140,UT,2022/10/20 12:22:04.665,,x
24176,VL,2022/10/20 12:24:31.617,x,
24178,VL,2022/10/20 12:25:07.299,,x
24208,VL,2022/10/20 12:27:36.402,x,
24222,UT,2022/10/20 12:28:49.018,x,
24227,VL,2022/10/20 12:29:41.117,x,
24228,UT,2022/10/20 12:30:54.818,,x
24229,VL,2022/10/20 12:31:00.484,x,
24242,VL,2022/10/20 12:32:13.199,,x
24247,UT,2022/10/20 12:35:52.483,,x
24248,VL,2022/10/20 12:36:15.217,x,
24266,VL,2022/10/20 12:36:58.433,x,
24274,VL,2022/10/20 12:37:01.567,,x
24276,VELO,2022/10/20 12:37:17.352,x,
24277,VL,2022/10/20 12:37:30.335,,x
24321,VL,2022/10/20 12:39:53.016,x,
24370,VL,2022/10/20 12:41:08.950,x,
24371,VL,2022/10/20 12:41:13.752,x,
24372,MOTO,2022/10/20 12:41:25.432,x,
24373,EDPM,2022/10/20 12:41:25.897,x,
24375,VL,2022/10/20 12:42:28.150,,x
24406,VL,2022/10/20 12:45:27.165,x,
24412,VL,2022/10/20 12:46:43.734,x,
24416,VL,2022/10/20 12:47:26.316,x,
24428,VL,2022/10/20 12:48:25.615,x,
24431,VL,2022/10/20 12:51:28.318,x,
24432,VELO,2022/10/20 12:52:19.935,x,
24433,VL,2022/10/20 12:52:30.766,,x
24462,VELO,2022/10/20 12:55:37.467,x,
24465,VL,2022/10/20 12:55:53.250,,x
24466,VL,2022/10/20 12:56:06.317,x,
24467,VL,2022/10/20 12:57:04.384,x,
24485,UT,2022/10/20 13:02:15.483,x,
24486,VL,2022/10/20 13:02:45.300,x,
24487,UT,2022/10/20 13:03:12.950,x,
24507,VL,2022/10/20 13:07:06.265,,x
24513,VL,2022/10/20 13:09:10.185,x,
24516,VELO,2022/10/20 13:09:11.584,,x
24526,UT,2022/10/20 13:10:42.532,,x
24529,VL,2022/10/20 13:10:46.351,x,
24543,VL,2022/10/20 13:11:19.184,,x
24544,VL,2022/10/20 13:11:24.065,x,
24545,VL,2022/10/20 13:11:25.798,,x
24552,VL,2022/10/20 13:13:17.549,x,
24559,VL,2022/10/20 13:15:12.850,x,
24561,VL,2022/10/20 13:15:23.232,x,
24562,VL,2022/10/20 13:15:27.185,x,
24563,VL,2022/10/20 13:15:33.599,x,
24564,UT,2022/10/20 13:16:08.400,,x
24565,VL,2022/10/20 13:17:59.635,,x
24576,VL,2022/10/20 13:18:42.383,,x
24579,VL,2022/10/20 13:19:51.350,,x
24582,UT,2022/10/20 13:20:05.717,,x
24584,VL,2022/10/20 13:20:36.733,,x
24585,VL,2022/10/20 13:21:23.417,x,
24587,MOTO,2022/10/20 13:22:38.184,,x
24588,VL,2022/10/20 13:23:59.799,,x
24592,UT,2022/10/20 13:24:14.150,,x
24593,UT,2022/10/20 13:24:16.018,,x
24594,VL,2022/10/20 13:24:22.899,x,
24599,VL,2022/10/20 13:25:37.900,,x
24604,VL,2022/10/20 13:26:59.666,,x
24607,VL,2022/10/20 13:28:17.451,,x
24610,VELO,2022/10/20 13:29:10.217,,x
24618,VL,2022/10/20 13:30:34.917,,x
24620,VL,2022/10/20 13:31:48.252,,x
24623,VL,2022/10/20 13:32:31.586,x,
24627,VL,2022/10/20 13:33:47.334,,x
24628,VL,2022/10/20 13:33:50.099,,x
24631,VELO,2022/10/20 13:33:54.900,,x
24638,VL,2022/10/20 13:36:08.016,,x
24641,VL,2022/10/20 13:36:57.018,,x
24649,VL,2022/10/20 13:38:58.517,,x
24650,VL,2022/10/20 13:39:00.652,,x
24651,VL,2022/10/20 13:42:14.718,,x
24652,VL,2022/10/20 13:42:19.549,x,
24656,MOTO,2022/10/20 13:43:25.950,x,
24661,VL,2022/10/20 13:44:08.916,x,
24664,VL,2022/10/20 13:46:27.850,x,
24666,VELO,2022/10/20 13:46:56.399,,x
24667,VL,2022/10/20 13:47:05.533,,x
24679,VELO,2022/10/20 13:50:03.150,,x
24680,VL,2022/10/20 13:50:11.133,,x
24684,VL,2022/10/20 13:50:24.300,,x
24686,VELO,2022/10/20 13:50:38.451,,x
24689,VL,2022/10/20 13:51:10.600,,x
24690,VL,2022/10/20 13:51:43.066,x,
24699,MOTO,2022/10/20 13:52:38.666,,x
24700,VL,2022/10/20 13:53:22.850,,x
24702,UT,2022/10/20 13:53:58.419,x,
24708,VELO,2022/10/20 13:54:14.918,,x
24709,VL,2022/10/20 13:54:35.784,,x
24710,VL,2022/10/20 13:54:49.435,x,
24711,VL,2022/10/20 13:54:52.650,,x
24712,VELO,2022/10/20 13:55:05.301,x,
24713,VL,2022/10/20 13:55:48.218,,x
24725,VELO,2022/10/20 13:56:42.365,,x
24745,VL,2022/10/20 13:57:53.917,,x
24773,VL,2022/10/20 14:00:58.033,,x
24795,VELO,2022/10/20 14:03:44.283,,x
24796,VL,2022/10/20 14:03:49.099,x,
24800,VL,2022/10/20 14:04:49.233,,x
24808,VL,2022/10/20 14:09:56.733,x,
24828,VL,2022/10/20 14:11:56.567,x,
24845,VELO,2022/10/20 14:14:49.184,,x
24846,UT,2022/10/20 14:16:52.950,,x
24847,UT,2022/10/20 14:19:03.733,x,
24849,VELO,2022/10/20 14:19:17.185,,x
24850,VL,2022/10/20 14:19:31.333,x,
24853,UT,2022/10/20 14:20:11.932,,x
24854,VL,2022/10/20 14:22:25.999,,x
24859,VL,2022/10/20 14:25:02.832,,x
24867,UT,2022/10/20 14:26:35.882,,x
24873,VL,2022/10/20 14:29:23.865,,x
24876,UT,2022/10/20 14:33:59.749,,x
24877,UT,2022/10/20 14:34:20.983,,x
24883,VL,2022/10/20 14:41:51.034,,x
24887,VL,2022/10/20 14:42:04.033,,x
24888,VL,2022/10/20 14:43:09.133,x,
24889,UT,2022/10/20 14:43:11.951,x,
24891,VL,2022/10/20 14:43:37.251,x,
24892,VL,2022/10/20 14:43:54.001,x,
24895,VL,2022/10/20 14:44:23.683,,x
24899,VELO,2022/10/20 14:46:42.517,,x
24900,UT,2022/10/20 14:47:46.567,x,
24901,MOTO,2022/10/20 14:48:01.499,x,
24904,UT,2022/10/20 14:48:07.117,,x
24910,UT,2022/10/20 14:52:38.799,,x
24912,UT,2022/10/20 14:54:56.400,x,
24913,VL,2022/10/20 14:55:19.200,x,
24915,VL,2022/10/20 14:55:53.517,,x
24918,VL,2022/10/20 14:56:05.284,,x
24925,VL,2022/10/20 14:58:11.049,,x
24926,VL,2022/10/20 14:58:27.568,,x
24927,VL,2022/10/20 14:58:35.518,,x
